HPO_ID,Sentence,Ancestor,Rank,Remarks
HP:0008034,Abnormal pigmentation of the iris.,HP:0000478,0,Definition
HP:0100802,Abnormal anatomical location of the stomach. This feature may be due to intestinal malrotation.,HP:0025031,3,Definition
HP:0003124,An increased concentration of cholesterol in the blood.,HP:0001939,5,Synonym
HP:0025113,"An adverse response (dislike) to sound no matter what volume the sound is, characterized by a strong negative reaction to soft sounds that can sometimes be further triggered by seeing the source of the offending sound.",HP:0000707,6,Synonym
HP:0031431,"Repetitive use of words, phrases, intonation, or sounds of speech, often of the speech of others.",HP:0000707,5,Synonym
HP:0002083,"Repeated headache attacks lasting 4-72 h fulfilling at least two of the following criteria: 1) unilateral location, 2) pulsating quality, 3) moderate or severe pain intensity, and 4) aggravation by or causing avoidance of routine physical activity such as climbing stairs. Headache attacks are commonly accompanied by nausea, vomiting, photophobia, or phonophobia.",HP:0000707,3,Synonym
HP:0012382,Pattern of blood flow in the heart that deviates from the normal circuit of the circulatory system from the left side of the heart to the right.,HP:0001626,0,Synonym
HP:0400005,Median longitudinal ear length less than two SD above the mean determined by the maximal distance from the superior aspect to the inferior aspect of the external ear.,HP:0000598,1,Synonym
HP:0001080,An abnormality of the biliary tree.,HP:0025031,1,Definition
HP:0020212,A seizure precipitated by reading.,HP:0000707,3,Synonym
HP:0410206,An increased amount of nicotinurate in the blood.,HP:0001939,6,Definition
HP:0011787,A type of hypothyroidism due to an insufficient stimulation of an otherwise normal thyroid gland. Central hypothyroidism is caused by either pituitary (secondary hypothyroidism) or hypothalamic (tertiary hypothyroidism) defects.,HP:0000818,0,Synonym
HP:0008542,A type of hearing impairment affecting primarily the low frequencies of sound (125 Hz to 1000 Hz).,HP:0000598,0,Synonym
HP:0002349,"A type of focal-onset seizure in which awareness is preserved. Awareness during a seizure is defined as the patient being fully aware of themself and their environment throughout the seizure, even if immobile.",HP:0000707,0,Synonym
HP:0031815,A functional anomaly of the mouth (which is also known as the oral cavity).,HP:0000152,4,Synonym
HP:0005864,"A pathologic entity characterized by a developmental defect in a long bone leading to bending and pathologic fracture, with inability to form a normal bony callus with subsequent fibrous nonunion, leading to the pseudarthrosis (or ""false joint"").",HP:0000924,1,Synonym
HP:0001694,Pattern of blood flow in the heart that deviates from the normal circuit of the circulatory system from the right side of the heart to the left.,HP:0001626,0,Synonym
HP:0010961,A kind of bronchopulmonary sequestration that is incorporated into the normal surrounding lung.,HP:0002086,2,Synonym
HP:0012742,Fingernail that appears thin when viewed on end.,HP:0001574,6,Definition
HP:0006958,"An abnormality of the auditory evoked potentials, which are used to trace the signal generated by a sound, from the cochlear nerve, through the lateral lemniscus, to the medial geniculate nucleus, and to the cortex.",HP:0000707,1,Synonym
HP:0030391,"Reduced ability of lexical discrimination, which refers to the process of distinguishing a stimulus word from other phonologically similar words. Lexical discrimination can be defined as the process of correctly identifying words in the mental lexicon to match the phonological input of a stimulus.",HP:0000707,5,Synonym
HP:0032111,An abnormality in perception of contrast as measured by the Vistech wall chart sine wave grating test.,HP:0000478,4,Definition
HP:0007477,"An abnormality of dermatoglyphs (fingerprints), which are present on fingers, palms, toes, and soles.",HP:0001574,4,Definition
HP:0008953,Underdevelopment of the pectoralis major.,HP:0003011,6,Definition
HP:0030325,Fissure within the spinal cord of the neck.,HP:0000707,0,Synonym
HP:0500074,An incomitant tendency for an occluded eye to elevate and extort which resolves on uncovering.,HP:0000478,1,Synonym
HP:0011944,"A type of vasculitis (inflammation of blood vessel walls) that affects blood vessels that are smaller than arteries, i.e., arterioles, venules, and capilllaries.",HP:0001626,0,Synonym
HP:0040272,A region of high intensity (brightness) observed upon magnetic resonance imaging (MRI) scans of the spinal cord.,HP:0000707,0,Synonym
HP:0001659,"An insufficiency of the aortic valve, leading to regurgitation (backward flow) of blood from the aorta into the left ventricle.",HP:0001626,0,Synonym
HP:0030659,Insertion of the umbilical cord into the chorio-amniotic membranes of the placenta.,HP:0001197,0,Synonym
HP:0003540,"An impairment in the rate and degree to which platelets aggregate after the addition of an agonist that stimulates platelet clumping. Platelet aggregation is measured using aggregometer to measure the optical density of platelet-rich plasma, whereby platelet aggregation causes the plasma to become more transparent.",HP:0001871,4,Synonym
HP:0025271,"Involuntary contractions of the esophagus that are irregular, uncoordinated, and painful.",HP:0025031,5,Definition
HP:0500105,Abnormal decrease in systolic blood pressure.,HP:0001626,0,Synonym
HP:0025092,Diffuse hypertrophy or thickening of the stratum spinosum of the epidermis (prickle cell layer of the skin).,HP:0001574,6,Definition
HP:0001908,Anemia with varying degrees of erythrocytic hypoplasia without leukopenia or thrombocytopenia.,HP:0001871,1,Synonym
HP:0025434,A diminished activity of the classical complement pathway as measured by the assay for 50% haemolytic complement (CH50) activity of serum.,HP:0002715,3,Definition
HP:0025348,An anomaly of the margin of the cornea overlapped by the sclera.,HP:0000478,1,Definition
HP:0031943,"A state of motor restlessness, usually in the lower extremities, that is often but not always accompanied by a subjective sense of inner restlessness, an urge to move, and anxiety or dysphoria.",HP:0000707,4,Synonym
HP:0030908,"The presence of autoantibodies (immunoglobulins) in the serum that react against P450 2D6, a cytochrome P450 mono-oxygenase. Anti-LKM-1 antibodies are considered to be a diagnostic marker of autoimmune hepatitis type 2 (AIH2).",HP:0002715,0,Synonym
HP:0031433,A deficit in emotional awareness characterized by difficulties in recognizing and expressing feelings and emotions manifested as a limited ability to respond to facial clues or other signs of emotions in others often accompanied by detached connections to others.,HP:0000707,3,Synonym
HP:0001304,Sustained involuntary muscle contractions that produce twisting and repetitive movements of the body.,HP:0000707,5,Synonym
HP:0500093,"Primary food allergies primarily occur as a result (most likely) of gastrointestinal sensitization to predominantly stable food allergens (glycoproteins). A secondary food allergy develops after primary sensitization to airborne allergens (e. g., pollen allergens) with subsequent reactions (due to cross-reactivity) to structurally related often labile allergens in (plant) foods.",HP:0002715,0,Synonym
HP:0010523,An acquired type of sensory aphasia where damage to the brain leads to the loss of the ability to read.,HP:0000707,2,Synonym
HP:0000369,Upper insertion of the ear to the scalp below an imaginary horizontal line drawn between the inner canthi of the eye and extending posteriorly to the ear.,HP:0000598,0,Synonym
HP:0011999,A persecutory delusion of supposed hostility of others.,HP:0000707,7,Synonym
HP:0030144,An decreased amount of bowel sounds.,HP:0025031,2,Definition
HP:0000619,Reduced ability to turn the eyes inward in order to focus on a nearby object.,HP:0000478,1,Definition
HP:0003272,An abnormality of the hip bone.,HP:0000924,1,Synonym
HP:0001144,"Presence of a cyst in the region of the periorbital tissues. Orbital cysts can be derived from epithelial or glandular tissue within or surrounding the orbit (lacrimal glands, salivary glands, conjunctival, oral, nasal, or sinus epithelium).",HP:0000152,5,Synonym
HP:0001646,Any abnormality of the aortic valve.,HP:0001626,0,Synonym
HP:0003554,Atrophy (wasting) affecting primary type 2 muscle fibers. This feature in general can only be observed on muscle biopsy.,HP:0003011,0,Synonym
HP:0002176,External mechanical compression of the spinal cord.,HP:0000707,0,Synonym
HP:0011892,A reduced concentration of vitamin K.,HP:0001939,6,Definition
HP:0010303,"Any abnormality of the spinal meninges, the system of membranes (dura mater, the arachnoid mater, and the pia mater) which envelops the spinal cord.",HP:0000707,1,Synonym
HP:0011348,An abnormality of the abducens nerve.,HP:0000707,7,Synonym
HP:0025164,"An elevated number of elastic fibers, that is of bundles of proteins and glycoproteins in the extracellular matrix in the reticular dermis. Elastic fibers can stretch and recoil back to their original length. This feature can be appreciated on histology with hematoxylin and eosin or other staining methods.",HP:0001574,8,Definition
HP:0025178,Increase in thickness of the subpleural interstitium.,HP:0002086,13,Definition
HP:0032177,"Consolidation refers to an exudate or other product of disease that replaces alveolar air, rendering the lung solid (as in infective pneumonia).",HP:0002086,0,Synonym
HP:0012293,An abnormal pigmentation pattern of the external genitalia.,HP:0000119,2,Definition
HP:0003380,"A loss of myelinated nerve fibers in the peripheral nervous system (in general, this finding can be observed on nerve biopsy).",HP:0000707,0,Synonym
HP:0008872,"Impaired feeding performance of an infant as manifested by difficulties such as weak and ineffective sucking, brief bursts of sucking, and falling asleep during sucking. There may be difficulties with chewing or maintaining attention.",HP:0025031,5,Definition
HP:0003384,Atrophic changes of axons of the peripheral nervous system.,HP:0000707,0,Synonym
HP:0012542,Thickened nails without deformity.,HP:0001574,5,Definition
HP:0012267,Absence of the radial spokes of the axoneme of the respiratory cilium.,HP:0002086,1,Definition
HP:0025358,Presence of iris pigment epithelium on the anterior surface of the iris.,HP:0000478,0,Synonym
HP:0031953,"Cautious gait refers to an excessive degree of age-related changes in walking and fear of falling. The walking difficulties seem out of proportion when considering the patient's actual sensory or motor deficits. The gait appears slow, with a wider base than normal, reduced arm swing bilaterally and a slightly stooped posture. This type of gait change often occurs after the first time a patient has fallen.",HP:0000707,1,Synonym
HP:0002151,Abnormally increased level of blood lactate (2-hydroxypropanoic acid). Lactate is produced from pyruvate by lactate dehydrogenase during normal metabolism. The terms lactate and lactic acid are often used interchangeably but lactate (the component measured in blood) is strictly a weak base whereas lactic acid is the corresponding acid. Lactic acidosis is often used clinically to describe elevated lactate but should be reserved for cases where there is a corresponding acidosis (pH below 7.35).,HP:0001939,0,Synonym
HP:0000953,A darkening of the skin related to an increase in melanin production and deposition.,HP:0001574,5,Definition
HP:0030855,A localized defect in the anterior eye wall with protrusion of uveal tissue due to alterations in scleral thickness and structure.,HP:0000478,0,Definition
HP:0010674,The presence of an abnormal curvature of the vertebral column.,HP:0000924,4,Synonym
HP:0003105,"The presence of multiple protuberances (bulges, or knobs) at the ends of the long bones.",HP:0000924,3,Synonym
HP:0006580,Fibroblast proliferation and fiber expansion from the portal areas to the lobule.,HP:0025031,9,Definition
HP:0031161,An decrease in the level of glutamate (Glu) in the brain identified by magnetic resonance spectroscopy (MRS).,HP:0000707,1,Synonym
HP:0012658,An anomaly detectable in [18F]-fluorodeoxyglucose (FDG) positron emission tomography (PET) brain scans. Glucose uptake measured with FDG-PET is a marker of neuronal metabolic activity.,HP:0000707,7,Synonym
HP:0410148,A rare form of anaphylaxis for which triggers cannot be identified despite a detailed history and careful diagnostic assessment.,HP:0002715,4,Definition
HP:0032108,A mild reduction in the ability to perceive visual contrast characterized by 0.20-0.59 log unit contrast sensitivity loss.,HP:0000478,1,Synonym
HP:0025249,"A clogged cutaneous sebaceous follicle, which is a cutaneous gland that secretes sebum (usually into a hair follicle).",HP:0001574,4,Definition
HP:0032259,"The term tinea means fungal infection, whereas dermatophyte refers to the fungal organisms that cause tinea. This term refers to a tinea infection that is chronic or recalcitrant to treatment and may be reflective of an immune defect.",HP:0002715,0,Definition
HP:0001649,A rapid heartrate that exceeds the range of the normal resting heartrate for age.,HP:0001626,1,Synonym
HP:0031616,An abnormal appearance of the beam of light traveling through the anterior chamber of the eye in a slit lamp examination. The flare is produced by an increased concentration of proteins in the aqueous humor in the anterior chamber.,HP:0000478,0,Synonym
HP:0040230,"The tPA protein catalyzes the conversion of plasiminogen to plasmin, and thus break down of clots. When there is a deficiency there will be an increase of thrombosis",HP:0001871,3,Synonym
HP:0001300,"Characteristic neurologic anomaly resulting form degeneration of dopamine-generating cells in the substantia nigra, a region of the midbrain, characterized clinically by shaking, rigidity, slowness of movement and difficulty with walking and gait.",HP:0000707,2,Synonym
HP:0003074,An increased concentration of glucose in the blood.,HP:0001939,3,Synonym
HP:0025273,Inflammation of the Achilles tendon.,HP:0000924,16,Synonym
HP:0011954,Diffuse benign transformation of the hepatic parenchyma into small regenerative nodules with minimal or no fibrosis.,HP:0025031,9,Definition
HP:0033082,A lower than normal TSH response to thyrotrophin-releasing hormone stimulation test.,HP:0000818,0,Synonym
HP:0011384,"An abnormality of the Internal acoustic meatus, i.e., of the canal in the petrous part of the temporal bone through which the cranial nerve VII and cranial nerve VIII traverse.",HP:0000598,1,Synonym
HP:0025456,Any deviation from the normal range of a protein concentration in the cerebrospinal fluid.,HP:0000707,4,Synonym
HP:0011599,Mesocardia is an abnormal location of the heart in which the heart is in a midline position and the longitudinal axis of the heart lies in the mid-sagittal plane.,HP:0001626,1,Synonym
HP:0032446,"Pulmonary bullae are rounded focal regions of emphysema with a thin wall which measure more than 1 cm in diameter. They are often subpleural in location and are typically larger in the apices. In some cases, bullae can be very large and result in compression of adjacent lung tissue. A giant bulla is arbitrarily defined as one that occupies at least one third of the volume of a hemithorax. When large, bullae can simulate pneumothorax. The most common cause is paraseptal emphysema but bullae may also be seen in association with centrilobular emphysema.",HP:0002086,0,Synonym
HP:0012326,An anomaly of the celiac artery.,HP:0001626,4,Synonym
HP:0005437,Recurrent infections at an early age with improvement in later childhood.,HP:0002715,7,Synonym
HP:0004809,Low platelet count associated with maternal platelet-specific alloantibodies.,HP:0001871,1,Synonym
HP:0001188,An abnormal hand posture in which the hands are clenched to fists. All digits held completely flexed at the metacarpophalangeal and interphalangeal joints.,HP:0040064,6,Synonym
HP:0011105,"An increase in the amount of intravascular fluid, particularly in the volume of the circulating blood.",HP:0001626,0,Synonym
HP:0003113,An abnormally decreased chloride concentration in the blood.,HP:0001939,4,Definition
HP:0410180,An anomaly in the level of glucose-6-phosphate dehydrogenase in a dried blood spot.,HP:0001939,2,Definition
HP:0100706,"One of the three types of glia cells that, with the nerve cells, compose the central nervous system and are characterized by sheetlike processes that wrap around individual axons to form the myelin sheath of nerve fibers.",HP:0000707,0,Synonym
HP:0030226,A deviation from normal in the expression of myotilin in muscle tissue. Myotilin is a 57kD cytoskeletal protein.,HP:0003011,1,Synonym
HP:0012470,"An ophthalmologic sign in young children resulting from upward-gaze paresis. In this condition, the eyes appear driven downward, the sclera may be seen between the upper eyelid and the iris, and part of the lower pupil may be covered by the lower eyelid.",HP:0000478,0,Definition
HP:0001975,Decreased cell membrane concentration of glycoprotein IIb-IIIa.,HP:0001871,3,Synonym
HP:0031468,"Fears of rejection by and/or separation from significant others, associated with fears of excessive dependency and complete loss of autonomy.",HP:0000707,7,Synonym
HP:0410054,A decrease in the level of GABA in the serum.,HP:0001939,3,Definition
HP:0045063,Des-gamma carboxyprothrombin (DCP) or pro-thrombin induced by vitamin K absence-II (PIVKA-II) is an abnormal prothrombin protein that is increased in the serum of patients with HCC. Generation of DCP is thought to be a result of an acquired defect in the post- translational carboxylation of the prothrombin precursor in malignant cells.,HP:0001939,3,Synonym
HP:0002761,Joint hypermobility (ability of a joint to move beyond its normal range of motion) affecting many or all joints of the body.,HP:0000924,4,Synonym
HP:0011874,Low platelet count following administration of unfractionated or (less commonly) low-molecular weight heparin.,HP:0001871,3,Synonym
HP:0020086,Local or regional infection with Bacillus Calmette-Guerin (BCG) following vaccination.,HP:0002715,2,Synonym
HP:0033081,Failure to increase serum TSH levels in response to a TRH stimulation test.,HP:0000818,0,Synonym
HP:0032070,"Contrast material enhancement of the pia mater or enhancement that extends into the subarachnoid spaces of the sulci and cisterns is leptomeningeal enhancement. Leptomeningeal enhancement is usually associated with meningitis, which may be bacterial, viral, or fungal. The primary mechanism of this enhancement is breakdown of the blood-brain barrier without angiogenesis.",HP:0000707,1,Synonym
HP:0020159,"Failure of the gonadotropin-releasing hormone (GnRH) stimulation test to induce an appropriate increased in luteinizing hormone (LH), follicle-stimulating hormone (FSH) levels.",HP:0000818,0,Definition
HP:0010722,"An asymmetriy, i.e., difference in size, shape or position between the left and right ear.",HP:0000598,0,Synonym
HP:0020208,"A seizure precipitated by aspects of anticipating food, eating itself, or the post-prandial period.",HP:0000707,2,Synonym
HP:0010938,An abnormality of the external nose.,HP:0000152,5,Synonym
HP:0001924,Sideroblastic anemia results from a defect in the incorporation of iron into the heme molecule. A sideroblast is an erythroblast that has stainable deposits of iron in cytoplasm (this can be demonstrated by Prussian blue staining).,HP:0001871,0,Synonym
HP:0031425,A abnormal elevation above the normal concentration of beta-C-terminal telopeptide of type I collagen in the blood circulation.,HP:0001939,6,Definition
HP:0025202,"An increased concentration in blood of apolipoprotein A-IV, a major component of HDL and chylomicrons that has a role in VLDL secretion and catabolism and is required for efficient activation of lipoprotein lipase by ApoC-II.",HP:0001939,1,Synonym
HP:0012383,Pattern of blood flow in the heart that deviates from the normal circuit of the circulatory system from both right side of the heart to the left and vice versa.,HP:0001626,0,Synonym
HP:0032449,"An abnormal structure or appearance of hemidesmosomes, multiprotein complexes that facilitate the stable adhesion of basal epithelial cells to the underlying basement membrane.",HP:0001574,6,Definition
HP:0008551,Underdevelopment of the external ear.,HP:0000598,1,Synonym
HP:0100803,An abnormality of the region around the nails of the fingers or toes.,HP:0001574,3,Definition
HP:0002722,"An increased susceptibility to abscess formation, as manifested by a medical history of recurrent abscesses.",HP:0002715,3,Definition
HP:0030847,"An anomaly of the jugular venous pressure. The internal jugular veins, being continuous with the superior vena cava, provide a visible measure of the degree to which the systemic venous reservoir is filled. The vertical height above the right atrium to which they are distended and above which they are in a collapsed state provides an imperfect reflection of the right atrial pressure.",HP:0001626,0,Synonym
HP:0030602,"Fundus autofluorescence (FAF) is a non-invasive retinal imaging modality used in clinical practice to provide a density map of lipofuscin, the predominant ocular fluorophore, in the retinal pigment epithelium. Autofluorescent patterns result from the complex interaction of fluorophores such a lipofuscin, which release an autofluorescent signal, and elements such as melanin and rhodopsin, which absorb the excitation beam and attenuate autofluorescence. Other structures such as retinal vessels and the crystalline lens may also influence autofluorescence through blocking and interference.",HP:0000478,0,Synonym
HP:0003259,An increased amount of creatinine in the blood.,HP:0001939,6,Definition
HP:0040246,Reduced antithrombin antigen. A reduced level of antithrombin may lead to an increased risk of thrombus formation.,HP:0001871,5,Synonym
HP:0011401,Delayed myelination in the peripheral nervous system.,HP:0000707,0,Synonym
HP:0005948,The presence of multiple lung cysts.,HP:0002086,4,Definition
HP:0001058,A reduced ability to heal cutaneous wounds.,HP:0001574,8,Definition
HP:0025629,The presence of autoantibodies (immunoglobulins) in the serum that react against myelin-associated glycoprotein (MAG).,HP:0002715,1,Synonym
HP:0500249,Any deviation from the normal concentration of ethanolamine in circulation.,HP:0001939,6,Definition
HP:0002882,"Recurrent bouts of sudden, severe apnea that may be life-threatening.",HP:0002086,1,Synonym
HP:0030136,Abnormal response to ristocetin as manifested by increased aggregation of platelets upon addition of low-dose ristocetin to platelet-rich plasma.,HP:0001871,2,Synonym
HP:0012743,Excessive fat around the stomach and abdomen.,HP:0001507,0,Synonym
HP:0012468,Longstanding abnormal acid accumulation or depletion of base.,HP:0001939,4,Definition
HP:0031137,Hepatocytes (liver parenchymal cells) exhibit a bloated appearance because of expansion of the cytoplasm by accumulated material.,HP:0025031,10,Definition
HP:0410184,An anomaly in the level of glucose-6-phosphate dehydrogenase in red blood cells.,HP:0001939,2,Definition
HP:0025234,"An undesirable physical event or experience that occur during entry into sleep, during sleep, or during arousal from sleep.",HP:0000707,8,Synonym
HP:0031541,Presence of complement C3 in the dermoepidermal junction that are distributed in a linear pattern. This feature can be appreciated by immunofluorescence microscopy.,HP:0001574,6,Definition
HP:0020213,A somatosensory reflex seizure is a seizure precipitated by somatic stimulation of a specific part of the body in the absence of startle or surprise.,HP:0000707,0,Synonym
HP:0004841,"Decreased activity of coagulation factor XII. Factor XII (fXII) is part of the intrinsic coagulation pathway and binds to exposed collagen at site of vessel wall injury, activated by high-MW kininogen and kallikrein, thereby initiating the coagulation cascade.",HP:0001871,2,Synonym
HP:0500160,Any deviation from the normal concentration of carnosine in the blood circulation.,HP:0001939,3,Definition
HP:0012779,Hearing loss that occurs acutely and resolves completely.,HP:0000598,3,Synonym
HP:0020089,Infection with the rubella virus of the live-attenuated vaccine.,HP:0002715,5,Synonym
HP:0002923,The presence in the serum of an autoantibody directed against the Fc portion of IgG.,HP:0002715,1,Definition
HP:0001734,A congenital anomaly in which the pancreas completely (or sometimes incompletely) encircles the second portion of duodenum and occasionally obstructs the more proximal duodenum.,HP:0025031,2,Definition
HP:0025379,The presence of autoantibodies (immunoglobulins) in the serum that react against thyroid peroxidase.,HP:0002715,2,Synonym
HP:0033040,The presence of autoantibodies in the serum that react to seven proteins that consist of a core of small nuclear ribonucleoprotein (snRNP) particles.,HP:0002715,2,Definition
HP:0006465,Thickening of the periosteum of long bone.,HP:0000924,5,Synonym
HP:0007800,Abnormal largeness of the eye with an axial length > 2.5 standard deviations from population mean.,HP:0000478,1,Synonym
HP:0009901,Distortion of the course of the normal folds of the ear and the appearance of supernumerary crura and folds.,HP:0000598,1,Synonym
HP:0011117,An abnormality in the production or cellular release of interleukins (a class of cytokines).,HP:0002715,4,Synonym
HP:0032966,"A type of emphysema characterized by destroyed centrilobular alveolar walls and enlargement of respiratory bronchioles and associated alveoli. This is the commonest form of emphysema in cigarette smokers. CT findings are centrilobular areas of decreased attenuation, usually without visible walls, of nonuniform distribution and predominantly located in upper lung zones.",HP:0002086,0,Synonym
HP:0020202,"Any structural anomaly of the Z disc, which is the platelike region of a muscle sarcomere to which the plus ends of actin filaments are attached.",HP:0003011,1,Definition
HP:0031125,Decreased cell membrane concentration of alpha-2A adrenergic receptor that is stimulated by epinephrine.,HP:0001871,6,Synonym
HP:0010614,"Benign tumors that are composed of fibrous or connective tissue. They can grow in all organs, arising from mesenchyme tissue. The term ""fibroblastic"" or ""fibromatous"" is used to describe tumors of the fibrous connective tissue. When the term fibroma is used without modifier, it is usually considered benign, with the term fibrosarcoma reserved for malignant tumors.",HP:0002664,1,Synonym
HP:0200035,"A plaque is a solid, raised, plateau-like (flat-topped) lesion greater than 1 cm in diameter.",HP:0001574,20,Definition
HP:0006834,"A cessation of the development of a child in the areas of motor skills, speech and language, cognitive skills, and social and/or emotional skills, following the onset of epilepsy.",HP:0000707,2,Synonym
HP:0032306,An abnormal elevation above the normal concentration of mannose-binding protein in the blood circulation.,HP:0001939,5,Synonym
HP:0000957,Cafe-au-lait spots are hyperpigmented lesions that can vary in color from light brown to dark brown with smooth borders and having a size of 1.5 cm or more in adults and 0.5 cm or more in children.,HP:0001574,8,Definition
HP:0001956,Obesity located preferentially in the trunk of the body as opposed to the extremities.,HP:0001507,1,Synonym
