HPO_ID,Sentence,Ancestor,Rank,Remarks
HP:0000197,"Any abnormality of the parotid glands, which are the salivary glands that are located in the subcutaneous tissues of the face overlying the mandibular ramus and anterior and inferior to the external ear.",HP:0000152,2,Synonym
HP:0031742,"Reduced movement by the inferior rectus muscle which improves on testing ductions, typically associated with neurogenic palsy.",HP:0000478,6,Synonym
HP:0001084,"A hazy, grayish-white ring about 2 mm in width located close to but separated from the limbus (the corneoscleral junction). Corneal arcus generally occurs bilaterally, and is related to lipid deposition in the cornea. Corneal arcus can occur in elderly persons as a part of the aging process but may be associated with hypercholesterolemia in people under the age of 50 years.",HP:0000478,0,Synonym
HP:0006606,"Irregular surface of the normally relatively smooth border between the distal part of the ribs and the costal cartilages, which are bars of hyaline cartilage that connect the ribs to the sternum.",HP:0000924,9,Synonym
HP:0011588,The aortic arch extends into the soft tissues of the neck before turning down into to become the descending aorta.,HP:0001626,1,Synonym
HP:0030505,"Clumped pigmentary changes of nummular appearance (i.e., thought to resemble the shape of a coin or multiple coins stuck together) at the level of the retinal pigment epithelium.",HP:0000478,0,Synonym
HP:0004734,Cysts of microscopic size confined to the cortex of the kidney.,HP:0000119,4,Definition
HP:0011666,"Absence of the right superior vena cava (RSVC). An absent RSVC is always associated with a persistent left superior vena cava (PLSVC). During normal fetal development, the left-sided anterior venous cardinal system regresses, leaving the coronary sinus (CS) and the ligament of Marshall. Failure of the closure of the left anterior cardinal vein results in PLSVC. In general, PLSVC is associated with the right superior vena cava (RSVC) and drains into the RA via a dilated CS. When developmental arrest occurs at an earlier stage, the CS is absent and the PLSVC drains into the left atrium.",HP:0001626,1,Synonym
HP:0031909,"A uterus that has a single horn, with a banana-like shape that may or may not have a secondary rudimentary uterine horn.",HP:0000119,2,Synonym
HP:0000200,The presence of an abnormally short lingual frenulum.,HP:0000152,2,Synonym
HP:0003091,Trophic changes occurring in a limb.,HP:0000707,14,Synonym
HP:0004607,Anterior tongue-like protrusions of the lower thoracic vertebral bodies.,HP:0000924,9,Synonym
HP:0031122,"A type of bicuspid aortic valvue (BAV) characterized by the presence of two raphes that each extend from the commissure to the free edge of the two underdeveloped, conjoint cusps. This type of BAV has developmental anlagen of three cusps, commissures, and sinuses, but two commissures are more or less malformed and obliterated, giving rise to a raphe, a fibrous ridge, which extends from the commissure to the free edge of the two underdeveloped, conjoint cusps. This type of BAV is typically associated with a high degree of aortic stenosis.",HP:0001626,0,Synonym
HP:0000122,A unilateral form of agenesis of the kidney.,HP:0000119,4,Definition
HP:0032833,"A sudden flexion, extension, or mixed extension-flexion of predominantly proximal and truncal muscles that is usually more sustained than a myoclonic movement but not as sustained as a tonic seizure. Limited forms may occur: grimacing, head nodding, or subtle eye movements. May occur in clusters.",HP:0000707,0,Synonym
HP:0020035,A lack of coordination of leg movement manifested by undershoot or overshoot of the intended position of the leg.,HP:0000707,7,Synonym
HP:0032865,"Myoclonic absence status epilepticus is a type of generalized non-convulsive status epilepticus without coma that is semiologically a prolonged myoclonic absence seizure. Myoclonic absence status epilepticus consists of proximal, predominantly upper extremity myoclonic jerks corresponding with 3 Hz spike-wave discharges in the EEG.",HP:0000707,0,Synonym
HP:0032028,"Yellow, white or greyish lesions in the macula that are well-defined/distinct, individual and mostly uniform in size.",HP:0000478,1,Synonym
HP:0012110,Underdevelopment of the pons.,HP:0000707,4,Synonym
HP:0032788,A focal autonomic seizure with palpitations / tachycardia / bradycardia / asystole characterized by impaired awareness at some point during the seizure.,HP:0000707,1,Synonym
HP:0003417,Frontal schisis (cleft or cleavage) of vertebral bodies.,HP:0000924,11,Synonym
HP:0032950,Abnormal structure or form of the lumen (opening) of kidney tubules.,HP:0000119,5,Synonym
HP:0031830,A pinguecula is a yellowish to brown protruding lesion in the conjunctiva that is easily seen on the nasal and temporal sides of the cornea.,HP:0000152,13,Synonym
HP:0031779,A type of cyclophoria (latent strabismus in which the occluded eye wheel-rotates on dissociation.) in which the upper poles of the globes are rotated outward (laterally) to each other.,HP:0000478,0,Definition
HP:0010798,Increased focal pigmentation of the vermilion of the lips.,HP:0000152,14,Synonym
HP:0025124,A tendency of teeth to fracture as manifested by a history of repeated fracture of the dental enamel without adequate trauma.,HP:0000152,10,Synonym
HP:0002714,A morphological abnormality of the mouth in which the angle of the mouth is downturned. The oral commissures are positioned inferior to the midline labial fissure.,HP:0000152,6,Synonym
HP:0030975,An abnormal curved or vaulted (capped) structure covering the middle third of the dorsal pontine tegmentum and projecting into the fourth ventricle.,HP:0000707,4,Synonym
HP:0032091,"A type of aortic medial fibrosis in which the increase in collagen is more scar-like, altering the arrangement of the lamellar units.",HP:0001626,1,Synonym
HP:0004573,An abnormality of the shape of the thoracic vertebra T11 such that it is wedge-shaped (narrow towards the front).,HP:0000924,8,Synonym
HP:0005170,"A type of third degree heart block in which the escape rhythm arises at a relatively low part of the conduction system (below the atrioventricular node), which produces a wide QRS complex.",HP:0001626,0,Synonym
HP:0008753,Absence of the epiglottis.,HP:0002086,7,Definition
HP:0032870,A focal cognitive seizure with dyslexia / alexia characterized by impairment of awareness at some point during the seizure.,HP:0000707,5,Synonym
HP:0008467,Absence of one half of the vertebral body in the thoracic spine.,HP:0000924,8,Synonym
HP:0025093,A retinal exudate in the area surrounding the optic nerve head.,HP:0000478,0,Synonym
HP:0008818,Increased size of the ilium ala.,HP:0000924,14,Synonym
HP:0031751,"Reduced movement of the lateral rectus muscle which improves on testing ductions, typically associated with neurogenic palsy.",HP:0000478,6,Synonym
HP:0006980,Leukoencephalopathy that gets more severe with time.,HP:0000707,3,Synonym
HP:0500031,An elevation in bone density in one or more carpal bones of the hand.,HP:0000924,4,Synonym
HP:0007351,A type of tremors that is triggered by holding an arm in a fixed position.,HP:0000707,3,Synonym
HP:0100856,Decreased ossification of the vertebral bodies.,HP:0000924,3,Synonym
HP:0030283,"Only part of the septum pellucidum (a thin, triangular, vertical membrane separating the lateral ventricles of the brain) is present. This feature can be appreciated on magnetic resonance tomography or computed tomography of the brain.",HP:0000707,4,Synonym
HP:0000506,"Distance between the inner canthi more than two standard deviations above the mean (objective); or, apparently increased distance between the inner canthi.",HP:0000152,5,Synonym
HP:0032874,A focal cognitive seizure with auditory agnosia characterized by impairment of awareness at some point during the seizure.,HP:0000707,5,Synonym
HP:0007889,A type of posterior subcapsular cataract characterized by an iridescent color.,HP:0000478,0,Synonym
HP:0032744,Focal emotional seizure with agitation in which awareness is retained throughout.,HP:0000707,3,Synonym
HP:0008432,An abnormality of the shape of the lumbar vertebra L1 such that it is wedge-shaped (narrow towards the front).,HP:0000924,5,Synonym
HP:0032785,A focal autonomic seizure with epigastric sensation / nausea / vomiting / other gastrointestinal phenomena characterized by retained awareness throughout the seizure.,HP:0000707,2,Synonym
HP:0005174,Subvalvular stenosis is caused by a diaphragm-like membrane. The stenosis is clinically manifested like any other form of aortic stenosis but is often associated with some aortic insufficiency.,HP:0001626,0,Synonym
HP:0001331,Absence of the septum pellucidum.,HP:0000707,11,Synonym
HP:0007475,"An ichthyosiform abnormality of the skin that presents at birth or shortly thereafter with generalized erythema, blistering, erosions, and peeling. In the subsequent months, erythema and blistering improves but patients go on to develop hyperkeratotic scaling that is especially prominent along the joint flexures, neck, hands and feet.",HP:0001574,9,Definition
HP:0032825,"Neonatal electro-clinical sequential motor seizure is a type of neonatal electro-clinical seizure where the predominant feature cannot be detected because of seizures presenting with a variety of clinical and electrographic signs, often changing lateralization within or between seizures.",HP:0000707,1,Synonym
HP:0032599,"Any structural anomaly of the renal tubular epithelial cells (RTEC), a layer of cells in the outer layer of the renal tubule. These cells play a role in the absorption of substances such as glucose and amino from the primary urine.",HP:0000119,3,Synonym
HP:0011529,Sharply demarcated hyperpigmentation which is congenital.,HP:0000478,6,Synonym
HP:0410026,Any abnormality of the periodontium.,HP:0000152,11,Synonym
HP:0032821,"Neonatal electro-clinical tonic seizure is a type of neonatal electro-clinical motor seizure where the predominant motor feature is a sustained increase in muscle tone, usually focal, that can be unilateral or bilateral, and lasting a few seconds to minutes.",HP:0000707,1,Synonym
HP:0000125,A developmental defect in which a kidney is located in an abnormal anatomic position within the pelvis.,HP:0000119,3,Synonym
HP:0011149,An absence with eyelid myoclonia seizure is a type of generalized non-motor (absence) seizure characterised by forced upward jerking of the eyelids during an absence seizure.,HP:0000707,1,Synonym
HP:0011207,Generalized slowing of EEG activity at frequencies between 4-7 Hz.,HP:0000707,1,Synonym
HP:0032781,A focal autonomic seizure with urge to urinate / defecate characterized by retained awareness throughout the seizure.,HP:0000707,3,Synonym
HP:0012679,"An increase in the distance between vertebral pedicles, which are the two short, thick processes, which project backward, one on either side, from the upper part of the vertebral body, at the junction of its posterior and lateral surfaces.",HP:0000924,5,Synonym
HP:0003566,An increased concentration of prostaglandin E2 in the blood.,HP:0001939,8,Synonym
HP:0007867,Fibrosis of only some of the external ocular muscles such that the eyes of affected individuals are partially or completely fixed in a strabismic position.,HP:0000478,0,Definition
HP:0500063,As vascular abnormalities of the posterior pole that are insufficient for the diagnosis of plus disease but that demonstrate more arterial tortuosity and more venous dilatation than normal.,HP:0000478,9,Synonym
HP:0012170,Habitual biting of one's own fingernails.,HP:0000707,11,Synonym
HP:0000168,Any abnormality of the gingiva (also known as gums).,HP:0000152,2,Synonym
HP:0000676,An abnormality of the Incisor tooth.,HP:0000152,4,Synonym
HP:0006619,Deposition of calcium salts in point-like foci within the anterior portion of one or more ribs.,HP:0000924,11,Synonym
HP:0005121,An excessive concavity of the posterior surface of one or more vertebral bodies.,HP:0000924,6,Synonym
HP:0012421,"Congenital lack of the skin of prepuce of penis, that is, of the double-layered fold of skin and mucous membrane that covers the glans penis.",HP:0000119,2,Synonym
HP:0008020,Inherited progressive cone degeneration.,HP:0000478,4,Synonym
HP:0012580,The presence of calcium- and phosphate-containing calculi (stones) in the kidneys.,HP:0000119,1,Synonym
HP:0012584,Two sided hypoplasia of the kidney.,HP:0000119,4,Synonym
HP:0007799,The presence of whitish deposits in the conjunctiva resembling salt. May be related to calcinosis.,HP:0000152,17,Synonym
HP:0007988,Decreased amount of pigmentation in the macula lutea.,HP:0000478,1,Synonym
HP:0041050,Tubular lumnal dilatation/prominence lined by simple layer of cuboidal-to-flat tublar epihelial cells.,HP:0000119,5,Synonym
HP:0008824,Underdevelopment of the body of ilium.,HP:0000924,9,Synonym
HP:0007230,A reduction in the amplitude of sensory nerve action potential in distal nerve segments. This feature is measured by nerve conduction studies.,HP:0000707,2,Synonym
HP:0031679,Type I lesions represent the very initial changes and are recognized as an increase in the number of intimal macrophages and the appearance of macrophages filled with lipid droplets (foam cells).,HP:0001626,0,Synonym
HP:0011037,A decreased rate of urine production.,HP:0000119,3,Definition
HP:0000191,Extra fold of tissue extending from the alveolar ridge to the inner surface of the upper or lower lip.,HP:0000152,3,Synonym
HP:0031422,Any structural anomaly of the cortex of the cerebellum.,HP:0000707,2,Synonym
HP:0031716,A type of exotropia (divergent strabismus) in which binocular single vision alternates with large angle exotropia in rhythmic cycle.,HP:0000478,0,Synonym
HP:0004764,"Myxomatous mitral valve is defined as the presence of excess leaflet tissue and leaflet thickening greater than 5 mm, resulting in a prolapse greater than 2 mm into the left atrium on parasternal long axis view.",HP:0001626,0,Synonym
HP:0041087,A fracture of the lumbar vertebra that is caused by a loss of bone mass (osteoporosis) that occurs as part of aging.,HP:0000924,4,Synonym
HP:0000286,"A fold of skin starting above the medial aspect of the upper eyelid and arching downward to cover, pass in front of and lateral to the medial canthus.",HP:0000152,8,Synonym
HP:0032688,A focal cognitive seizure with dissociation characterized by retained awareness throughout the seizure.,HP:0000707,3,Synonym
HP:0008060,Congenital absence or underdevelopment of the fovea centralis.,HP:0000478,1,Definition
HP:0032814,Neonatal electro-clinical clonic seizure is a type of neonatal electro-clinical motor seizure where the predominant motor feature is a regularly repeating jerking involving the same muscle groups; it can be symmetric or asymmetric.,HP:0000707,2,Synonym
HP:0032926,A type of focal automatism in which awareness is partially or fully impaired at some point during the seizure and is seizure characterized by involuntary head nodding at onset.,HP:0000707,0,Synonym
HP:0009790,"A hemisacral defect involving the sacral vertebrae S2 to S5. In hemisacrum, the first sacral vertebra is intact and there is agenesis involving only S2-S5.",HP:0000924,4,Synonym
HP:0011569,Cleft in the anterior mitral valve leaflet not associated with an atrioventricular canal defect.,HP:0001626,2,Synonym
HP:0032861,Focal non-convulsive status epilepticus with impairment of consciousness is a type of focal non-convulsive status epilepticus in which awareness is impaired.,HP:0000707,0,Synonym
HP:0006329,Underdevelopment of the alveolar process (also known as alveolar bone).,HP:0000152,12,Synonym
HP:0002500,An abnormality of the cerebral white matter.,HP:0000707,3,Synonym
HP:0031758,Mechanical limitation of the range of movement of the lateral rectus muscle.,HP:0000478,5,Definition
HP:0032822,"Neonatal electro-clinical non-motor autonomic seizure is a type of neonatal electro-clinical seizure with predominant features of autonomic alterations, involving cardiovascular, pupillary, gastrointestinal, sudomotor, vasomotor, and thermoregulatory functions. May present as apnea.",HP:0000707,4,Synonym
HP:0000013,Underdevelopment of the uterus.,HP:0000119,2,Synonym
HP:0011639,"Right coronary artery begins (branches off from) the pulmonary artery rather than as normal from the root of the aorta, above the right cusp of the aortic valve.",HP:0001626,0,Synonym
HP:0011061,An abnormality of the structure or composition of the teeth.,HP:0000152,4,Synonym
HP:0031747,"Reduced movement of the superior rectus muscle which improves on testing ductions, typically associated with neurogenic palsy.",HP:0000478,5,Synonym
HP:0000813,The presence of a bicornuate uterus.,HP:0000119,2,Synonym
HP:0003173,"Underdevelopment of the pubis, which together with the ilium and the ischium, is one of the three bones that make up the hip bone.",HP:0000924,4,Synonym
HP:0030915,Swelling from fluid accumulation (serous fluid infiltration into the interstitial space) in the cerebellum.,HP:0000707,3,Synonym
HP:0032782,A focal autonomic seizure with lacrimation characterized by impaired awareness at some point during the seizure.,HP:0000707,2,Synonym
HP:0005619,Hyperconvexity of the thoracolumbar spine producing a rounded or humped appearance.,HP:0000924,10,Synonym
HP:0012008,"Auras with an alteration of actual percepts involving the visual, auditory, somatosensory, olfactory or gustatory systems.",HP:0000707,6,Synonym
HP:0010791,Hypertrophy or overdevelopment of the interstitial (Leydig) cells of the testis. These cells produce testosterone.,HP:0000119,4,Synonym
HP:3000066,An abnormality of a lacrimal sac.,HP:0000152,9,Synonym
HP:0008716,The presence of a fistula between the vagina and the urethra.,HP:0000119,0,Synonym
HP:0030496,Yellow-white intraretinal deposits in the macula typically associated with damaged outer blood-retina barrier and exudation of serous fluid and lipids from the retinal microvasculature.,HP:0000478,0,Synonym
HP:0011981,Gallstones composed primarily of bilirubin and calcium salts (calcium bilirubinate) with a low cholesterol concentration.,HP:0025031,2,Definition
HP:0012516,An extreme form of tetralogy of Fallot characterized by absence of flow from the right ventricle to the pulmonary arteries.,HP:0001626,0,Synonym
HP:0012463,An above normal level of saturation of serum transferrin with iron.,HP:0001939,3,Synonym
HP:0006292,An abnormality of tooth eruption.,HP:0000152,3,Synonym
HP:0012435,Reduction in length of the ventral (lower) skin of prepuce of penis.,HP:0000119,3,Synonym
HP:0008808,Increased height of the wing (or ala) of the ilium (which is the large expanded portion which bounds the greater pelvis laterally).,HP:0000924,7,Synonym
HP:0007033,The presence of dysplasia (abnormal growth or development) of the cerebellum. Cerebellar dysplasia is a neuroimaging finding that describes abnormalities of both the cerebellar cortex and white matter and is associated with variable neurodevelopmental outcome.,HP:0000707,3,Synonym
HP:0030501,Crystalline deposits in the macula.,HP:0000478,1,Synonym
HP:0000060,Developmental hypoplasia of the clitoris.,HP:0000119,3,Definition
HP:0012078,Blockade of impulses at a focal site along the course of a motor axon.,HP:0000707,1,Synonym
HP:0032769,An autonomic seizure with hypoventilation / hyperventilation / altered respiration characterized by retained awareness throughout the seizure.,HP:0000707,1,Synonym
HP:0030126,An anomaly of the inner mucous membrane of the uterus.,HP:0000119,2,Definition
HP:0000558,"A congenital malformation of the anterior segment characterized by iridicorneal malformation, glaucoma, iris stroma hypoplasia, posterior embryotoxon, and corneal opacities.",HP:0000478,1,Synonym
HP:0011205,Non-continuous diffuse slowing of electroencephalographic patterns.,HP:0000707,1,Synonym
HP:0032863,Typical absence status epilepticus is a type of generalized non-convulsive status epilepticus without coma that is semiologically a prolonged typical absence seizure.,HP:0000707,0,Synonym
HP:0012007,"Auras with creation of composite perceptions without corresponding external stimuli involving visual, auditory, somatosensory, olfactory and/or gustatory phenomena.",HP:0000707,5,Synonym
HP:0032897,A focal sensory seizure with gustatory features in which awareness is partially or fully impaired at some point during the seizure.,HP:0000707,2,Synonym
HP:0030499,"Drusen (singular, 'druse') are tiny yellow or white accumulations of extracellular material (lipofuscin) that build up in Bruch's membrane of the eye. This class refers to the presence of Drusen in the macula.",HP:0000478,0,Synonym
HP:0025010,Partial or complete loss of foveal tissue that was once present.,HP:0000478,2,Definition
HP:0025098,Structural abnormality of the hypothalamus related to defective development.,HP:0000707,4,Synonym
HP:0030809,Any structural anomaly of the tongue.,HP:0000152,1,Synonym
HP:0030934,"A velvety red but not ulcerated lesion of the oral mucosa. The texture may be roughened or normal, and the lesion is neither raised nor depressed.",HP:0000152,12,Synonym
HP:0004630,Anterior tongue-like protrusions of thoracic vertebral bodies.,HP:0000924,12,Synonym
HP:0031757,Mechanical limitation of the range of movement of the medial rectus muscle.,HP:0000478,12,Synonym
HP:0030009,A cervix that shows a painless dilation and shortening during the second trimester of pregnancy with resultant recurrent pregnancy loss or delivery is considered incompetent,HP:0000119,3,Synonym
HP:0500062,"Venous dilatation and arteriolar tortuosity of the posterior retinal vessels and may later increase in severity to include iris vascular engorgement, poor pupillary dilatation (rigid pupil), and vitreous haze. This definition has been further refined in the later clinical trials in which the diagnosis of plus disease could be made if sufficient vascular dilatation and tortuosity are present in at least 2 quadrants of the eye.",HP:0000478,0,Synonym
HP:0032783,A focal autonomic seizure with piloerection (bristling of hairs due to the involuntary contraction of small muscles at the base of hair follicles) characterized by retained awareness throughout the seizure.,HP:0000707,0,Synonym
HP:0025146,"Deterioration of the tissue of the fovea, i.e.,the region of sharpest vision within the macula of the retina.",HP:0000478,0,Definition
HP:0031609,Sharply demarcated area of partial or complete depigmentation of the fundus reflecting atrophy of the retinal pigment epithelium with associated retinal photoreceptor loss. The margins of the de-pigmented area are usually scalloped and the large choroidal vessels are visible through the atrophic retinal pigment epithelium.,HP:0000478,0,Synonym
HP:0009903,Presence of nodules in the conjunctiva of the eye.,HP:0000152,6,Synonym
HP:0004617,Butterfly vertebrae have a cleft through the body of the vertebrae and a funnel shape at the ends.,HP:0000924,7,Synonym
HP:0032823,"Neonatal electro-clinical non-motor seizure with behavior arrest is a type of neonatal electro-clinical seizure characterized by an arrest of activities, freezing, immobilization, with or without apnea and/or other autonomic manifestations.",HP:0000707,1,Synonym
HP:0032889,"A seizure characterized by taste phenomena including acidic, bitter, salty, sweet, or metallic tastes.",HP:0000707,7,Synonym
HP:0031486,An anomaly of blood vessels located in the lip.,HP:0000152,10,Synonym
HP:0025101,Structural abnormality of the hippocampus related to defective development.,HP:0000707,5,Synonym
HP:0030946,Raised tissue masses located on the palpebral conjunctiva with a central vessel. Papillae are created by a focal infiltration of inflammatory cells.,HP:0000152,10,Synonym
HP:0500061,Retinopathy which is a residual crescent of retina anterior to zone II.,HP:0000478,2,Synonym
