HPO_ID,Sentence,Ancestor,Rank,Remarks
HP:0010579,"Cone-shaped epiphyses (also known as coned epiphyses) are epiphyses that invaginate into cupped metaphyses. That is, the epiphysis has a cone-shaped distal extension resulting from increased growth of the central portion of the epiphysis relative to its periphery.",HP:0000924,4,Synonym
HP:0011333,Asymmetry observed in the face of a neonate or infant whose face appears symmetric at rest and asymmetric during crying as the mouth is pulled downward on one side while not moving on the other side.,HP:0000152,13,Synonym
HP:0008419,The presence of degenerative changes of intervertebral disk.,HP:0000924,14,Synonym
HP:0001988,Recurrent episodes of decreased concentration of glucose in the blood.,HP:0001939,1,Synonym
HP:0031598,V-shaped cut (notch) in the middle of the P wave.,HP:0001626,3,Synonym
HP:0100563,"Coexistence of two hemicords, at variable levels, causing splaying of the posterior vertebral elements. Results in neurological deficits in lower limb or perineum.",HP:0000707,0,Synonym
HP:0030202,Improvement of muscle strength in response to administration of an acetylcholine esterase inhibitor.,HP:0000707,4,Synonym
HP:0005592,The presence of large spherical melanosomes (1 to 6 micrometer in diameter) in the cytoplasm of melanocytes.,HP:0001574,13,Definition
HP:0005974,Intermittent episodes of ketoacidosis.,HP:0001939,5,Synonym
HP:0030355,Abnormal levels of interferon gamma measured in the blood circulation.,HP:0002715,6,Definition
HP:0008798,"The sacroiliac joint in the bony pelvis connects the sacrum and the ilium of the pelvis, which are joined by strong ligaments. The notch is located directly superior to the joint. This term refers to a increase in the lateral dimension of the notch.",HP:0000924,8,Synonym
HP:0001112,Degeneration of retinal ganglion cells and their axons.,HP:0000478,1,Synonym
HP:0030936,Abnormal layering of the intestinal muscularis propria into three layers; (1) inner circular; (2) additional oblique; and (3) outer longitudinal layer.,HP:0025031,7,Definition
HP:0002123,"A generalized myoclonic seizure is a type of generalized motor seizure characterised by bilateral, sudden, brief (<100 ms) involuntary single or multiple contraction of muscles or muscle groups of variable topography (axial, proximal limb, distal). Myoclonus is less regularly repetitive and less sustained than is clonus.",HP:0000707,1,Synonym
HP:0001629,A hole between the two bottom chambers (ventricles) of the heart. The defect is centered around the most superior aspect of the ventricular septum.,HP:0001626,1,Synonym
HP:0004814,A kind of hemolytic anemia that is induced by the ingestion of fava beans.,HP:0001871,0,Synonym
HP:0025507,A papule with yellow color.,HP:0001574,11,Definition
HP:0009744,"An abnormality of the spinal dura mater, which is the outermost of the three layers of the meninges surrounding the spinal cord.",HP:0000707,2,Synonym
HP:0030120,Western blot shows complete lack of calpain-3 protein in the muscle biopsy tissue.,HP:0003011,2,Synonym
HP:0100710,Acting on the spur of the moment in response to immediate stimuli; acting on a momentary basis without a plan or consideration of outcomes; difficulty establishing or following plans; a sense of urgency and self-harming behavior under emotional distress.,HP:0000707,6,Synonym
HP:0012631,Accumulation of abnormal amounts of pigment within the trabecular meshwork.,HP:0000478,4,Synonym
HP:0001800,Underdevelopment of the toenail.,HP:0001574,3,Definition
HP:0011577,A specific combination of heart defects including a primum atrial septal defect and cleft anterior mitral valve leaflet. There is not an inlet ventricular septal defect present. There are two valve annuluses and two valve orifices.,HP:0001626,1,Synonym
HP:0025327,"Reduced dimension of the solid part of the kidney (parenchyma, the renal cortex and medulla) as measured from the collecting system (renal calyces and pelvis) to the border of the kidney. This measurement can be performed by measuring the thickness of the parenchyma in computed tomography scans.",HP:0000119,4,Synonym
HP:0005148,Any defect in the valve connecting the heart and the pulmonary artery.,HP:0001626,0,Synonym
HP:0031330,An increase in the number of immune cells in myocardial tissue concentrated in the spaces surrounding blood vessels.,HP:0001626,0,Synonym
HP:0004639,An elevation of alpha-feto protein measured in the amniotic fluid.,HP:0001939,4,Definition
HP:0010818,"A generalized tonic seizure is a type of generalized motor seizure characterised by bilateral limb stiffening or elevation, often with neck stiffening without a subsequent clonic phase. The tonic activity can be a sustained abnormal posture, either in extension or flexion, sometimes accompanied by tremor of the extremities.",HP:0000707,2,Synonym
HP:0012334,Impairment of bile flow due to obstruction in large bile ducts outside the liver.,HP:0025031,1,Definition
HP:0002780,Weakness or softness of the cartilage in the walls of the bronchial tubes.,HP:0002086,2,Synonym
HP:0000974,"A condition in which the skin can be stretched beyond normal, and then returns to its initial position.",HP:0001574,3,Definition
HP:0004357,Any deviation from the normal circulation of leucine in the blood circulation.,HP:0001939,1,Definition
HP:0410204,An increase in the length of time required for food to pass through the intestines.,HP:0025031,1,Definition
HP:0008527,A type of hearing impairment caused by an abnormal functionality of the cochlear nerve with congenital onset.,HP:0000598,1,Synonym
HP:0032715,A type of focal motor seizure (it commences in one hemisphere) involving bilateral muscle groups rapidly at seizure onset.,HP:0000707,1,Synonym
HP:0010653,An abnormality of the Falx cerebri.,HP:0000707,5,Synonym
HP:0002555,Absence of pubic hair.,HP:0001574,9,Definition
HP:0011169,"Generalized clonic seizure is a type of generalized motor seizure characterised by sustained bilateral jerking, either symmetric or asymmetric, that is regularly repetitive and involves the same muscle groups.",HP:0000707,0,Synonym
HP:0001696,"A left-right reversal (or ""mirror reflection"") of the anatomical location of the major thoracic and abdominal organs.",HP:0001626,6,Synonym
HP:0031697,A dissemination viral infection caused by a live attenuated vaccine virus.,HP:0002715,4,Definition
HP:0011042,An abnormal concentration of potassium.,HP:0001939,8,Definition
HP:0010916,An abnormality of an alanine metabolic process.,HP:0001939,0,Definition
HP:0025182,"A confined region of lax skin that hangs below the level of the surrounding skin. Histopatholigically, there is a loss of elastic fibers in the dermis of the affected region.",HP:0001574,5,Definition
HP:0000276,"Facial height (length) is more than 2 standard deviations above the mean (objective); or, an apparent increase in the height (length) of the face (subjective).",HP:0000152,5,Synonym
HP:0025488,A urodynamic anomaly characterized by bladder outlet obstruction from detrusor muscle contraction with concomitant involuntary urethral sphincter activation.,HP:0000119,0,Synonym
HP:0010641,Abnormality of the midnasal cavity which includes the cavity between the nares and the choanae.,HP:0000152,5,Synonym
HP:0001889,Anemia characterized by the presence of erythroblasts that are larger than normal (megaloblasts).,HP:0001871,1,Synonym
HP:0032361,"A reduction compared to the predicted value of the forced expiratory flow over the middle one-half of the FVC; the average flow from the point at which 25% of the FVC has been exhaled to the point at which 75% of the FVC has been exhaled. Here, the test is performed after the administration of a bronchodilating medication.",HP:0002086,0,Synonym
HP:0012251,An electrocardiographic anomaly in which the ST segment is observed to be located superior to the isoelectric line.,HP:0001626,0,Synonym
HP:0030889,Substantially shortened length of the small intestine as a result of a developmental defect.,HP:0025031,3,Definition
HP:0020136,The presence of circulating IgG autoantibodies to cardiolipin.,HP:0002715,2,Synonym
HP:0007819,"Presenile cataract is a kind of cataract that occurs in early adulthood, that is, at an age that is younger than usual.",HP:0000478,1,Synonym
HP:0025613,"Seizures presenting with an emotion or the appearance of having an emotion as an early prominent feature, such as fear, spontaneous joy or euphoria, laughing (gelastic), or crying, (dacrystic). These emotional seizures may occur with or without objective clinical signs of a seizure evident to the observer.",HP:0000707,1,Synonym
HP:0004950,"Narrowing of peripheral arteries with reduction of blood flow to the limbs. This feature may be quantified as an ankle-brachial index of less than 0.9, and may be manifested clinically as claudication.",HP:0001626,0,Synonym
HP:0010875,"A diagnostic reflex elicited by stimulation of the skin over the surface of the lateral malleolus of the foot. The Chaddock refelx is present if there is extension of one or more or all of the toes with or without fanning of them when the external inframalleolar skin is stimulated. The Chaddock sign, similar to the Babinski sign, is taken to be an indication of disease of the spinocortical (pyramidal) tract.",HP:0000707,1,Synonym
HP:0001103,"A structural abnormality of the macula lutea, which is an oval-shaped highly pigmented yellow spot near the center of the retina.",HP:0000478,1,Definition
HP:0012377,Partial or complete loss of vision in one half of the visual field of one or both eyes.,HP:0000478,0,Definition
HP:0011973,Repeated episodes of sudden-onset and transient lethargy.,HP:0000707,6,Synonym
HP:0031528,Deposits accumulating between the outer retina and the retinal pigment epithelium.,HP:0000478,0,Synonym
HP:0030351,"A well-circumscribed, intensely pruritic, raised wheal (edema of the superficial skin) typically 1 to 2 cm in diameter.",HP:0001574,6,Definition
HP:0030783,An increased concentration of interleukin-6 in the circulation.,HP:0002715,6,Definition
HP:0031157,An abnormal connection between a carotid artery and the cavernous sinus.,HP:0001626,1,Synonym
HP:0012528,A deviation from the normal count of alpha granules per thrombocyte.,HP:0001871,1,Synonym
HP:0025250,"A comedo in which the top of the pore is not stretched open and thus does not expose the clogged portion (which would appear black), hence the name whitehead.",HP:0001574,6,Definition
HP:0005522,A type of sideroblastic anemia that is alleviated by pyridoxine (vitamin B-6) treatment.,HP:0001871,1,Synonym
HP:0030171,A collection of clotted blood surrounding the kidney.,HP:0000119,6,Synonym
HP:0011901,Qualitatively abnormal fibrinogen.,HP:0001871,7,Synonym
HP:0011244,"An abnormality of the stem of the antihelix, which is the part below the bifurcation of the antihelix into the inferior and superior crura.",HP:0000598,1,Synonym
HP:0003236,"An elevation of the level of the enzyme creatine kinase (also known as creatine phosphokinase, CPK; EC 2.7.3.2) in the blood. CPK levels can be elevated in a number of clinical disorders such as myocardial infarction, rhabdomyolysis, and muscular dystrophy.",HP:0001939,3,Synonym
HP:0009062,Muscular hypotonia (abnormally low muscle tone) affecting the musculature of the trunk and with onset in infancy.,HP:0003011,1,Synonym
HP:0025436,"Increased concentration of 11-deoxycortisol in the circulation. 11-deoxycorticosterone, which is also known as simply deoxycorticosterone and 21-hydroxyprogesterone, is a steroid hormore that is produces in the adrenals and is a precursor to aldosterone.",HP:0000818,0,Synonym
HP:0002075,"A type of ataxia characterized by the impairment of the ability to perform rapidly alternating movements, such as pronating and supinating his or her hand on the dorsum of the other hand as rapidly as possible.",HP:0000707,0,Synonym
HP:0032660,"A type of status epilepticus characterized by a prolonged bilateral tonic-clonic seizure, or repeated bilateral tonic-clonic seizures without recovery between.
comment: 
source: 
seeAlso: Tonic-clonic status epilepticus",HP:0000707,2,Synonym
HP:0011166,"A type of focal motor seizure characterized by sudden, brief (<100 ms) involuntary single or multiple contraction(s) of muscles(s) or muscle groups of variable topography (axial, proximal limb, distal). Myoclonus is less regularly repetitive and less sustained than is clonus.",HP:0000707,0,Synonym
HP:0011487,A increased anteroposterior thickness of the cornea.,HP:0000478,2,Synonym
HP:0033078,A reduced concentration of free thyroxine (fT4) in the blood circulation.,HP:0000818,0,Synonym
HP:0008839,Underdevelopment of the bony pelvis.,HP:0000924,5,Synonym
HP:0005302,"Abnormal tortuous (i.e., twisted) form of the carotid arteries.",HP:0001626,0,Synonym
HP:0010919,An abnormality of a homocysteine metabolic process.,HP:0001939,1,Definition
HP:0007975,"Saccadic undershoot of horizontal saccadic eye movements, i.e., a horizontal saccadic eye movement that has less than the magnitude that would be required to gain fixation of the object.",HP:0000478,0,Definition
HP:0031887,Any deviation from the normal circulating concentration of chylomicrons.,HP:0001939,2,Definition
HP:0030726,A neurenteric cyst located in the spine.,HP:0000707,4,Synonym
HP:0001118,A type of cataract that is not apparent at birth but that arises in childhood or adolescence.,HP:0000478,1,Synonym
HP:0000635,A markedly blue coloration of the iris.,HP:0000478,1,Synonym
HP:0030118,Immunohistochemistry reveals reduced emerin protein in the muscle biopsy.,HP:0003011,2,Synonym
HP:0032842,A type of epileptic spasm of generalized onset.,HP:0000707,1,Synonym
HP:0025397,A patchwork of intermingled areas of increased and decreased attenuation visualized on pulmonary high-resolution computed tomography.,HP:0002086,5,Definition
HP:0032718,"A focal motor seizure in which the initial semiological manifestation is the sustained contraction of both agonist and antagonist muscles producing athetoid or twisting movements, which produces abnormal postures.",HP:0000707,0,Synonym
HP:0011395,"Absence or underdevelopment of the cochlea, a spiral shaped cavity in the inner ear, owing to a developmental defect.",HP:0000598,1,Synonym
HP:0011236,Antihelical ridge that forms an acute angle between the antitragus and its bifurcation (stem) instead of a gently curving arc.,HP:0000598,20,Synonym
HP:0030769,A malformation of the neural tube with a large amount of protruding brain tissue and absence of calvarium.,HP:0000707,4,Synonym
HP:0012096,A congenital inclusion cysts that arises from ectodermal cells that normally form skin cells being left behind in the nervous system during development.,HP:0000707,3,Synonym
HP:0002131,"Periodic spells of incoordination and imbalance, that is, episodes of ataxia typically lasting from 10 minutes to several hours or days.
",HP:0000707,1,Synonym
HP:0031252,Abnormally increased caliber of the left subclavian artery.,HP:0001626,0,Synonym
HP:0003487,Upturning of the big toe (and sometimes fanning of the other toes) in response to stimulation of the sole of the foot. If the Babinski sign is present it can indicate damage to the corticospinal tract.,HP:0000707,0,Synonym
HP:0031732,A form of watery eye associated with overproduction of tears due to an increased parasympathetic drive to the secretory component of the lacrimal system (lacrimal gland); this could be due to pro-secretory drug use (e.g. pilocarpine) or autonomic disturbance.,HP:0000478,0,Synonym
HP:0008320,Abnormal response to collagen or collagen-mimetics as manifested by reduced or lacking aggregation of platelets upon addition collagen or collagen-mimetics.,HP:0001871,2,Synonym
HP:0025051,A decrease in the level of creatine in the brain identified by magnetic resonance spectroscopy (MRS).,HP:0000707,4,Synonym
HP:0002060,"Any structural abnormality of the telencephalon, which is also known as the cerebrum.",HP:0000707,4,Synonym
HP:0004785,An anatomical anomaly that results from an abnormal rotation of the gut as it returns to the abdominal cavity during embryogenesis.,HP:0025031,5,Definition
HP:0005216,"An abnormal reduction in the ability to masticate (chew), i.e., in the ability to crush and ground food in preparation for swallowing.",HP:0000152,10,Synonym
HP:0025594,"An ocular motility abnormality characterized by an overacting superior oblique muscle resulting to vertical incomitance of the eyes in lateral gaze. On examination, this is commonly seen as a downshoot of the adducting eye occuring when gaze is directed into the field of action of the inferior oblique muscle, producing a greater downward excursion of the adducted eye than of the abducted eye.",HP:0000478,0,Definition
HP:0011934,Abnormal outpouching or sac-like dilatation in the wall of the inferior mesenteric artery or superior mesenteric artery .,HP:0001626,1,Synonym
HP:0011703,Heart rate of greater than 100 beats per minute.,HP:0001626,0,Synonym
HP:0000050,"Underdevelopment of part or all of the male external reproductive organs (which include the penis, the scrotum and the urethra).",HP:0000119,2,Synonym
HP:0031145,"An abnormal echotexture visible in liver ultrasound manifesting as a diffuse hyperechoic liver echotexture with multiple, small hypoechoic lesions. The appearance is said to resemble a starry sky (multiple white spots on a dark background).",HP:0025031,7,Definition
HP:0032496,An increased proportion of terminal hairs compared to vellus hairs.,HP:0001574,11,Definition
HP:0011517,"The condition of having both rods and cones, but only a single kind of cone. Affected individuals have good pattern vision in daylight, but cannot distinguish between colors.",HP:0000478,0,Synonym
HP:0012050,An extreme form of generalized edema with widespread and massive edema due to effusion of fluid into the extracellular space.,HP:0001939,12,Synonym
HP:0000623,A vertical gaze palsy with inability to direct the gaze of the eyes downwards.,HP:0000478,1,Definition
HP:0012525,An anomalous location and arrangement of platelet alpha granules.,HP:0001871,1,Synonym
HP:0032549,"Persistence beyond the normal age (roughly the first half of the first year of life) of the asymmetric tonic neck reflex (ATNR), which is an easily elicited primitive reflex in the immediate newborn period. The ATNR refers to the phenomenon whereby when the face of an infant is turned to one side, the ipsilateral arm and leg extend and the contralateral arm and leg flex. This posture has been compared to a typical posture of fencers.",HP:0000707,3,Synonym
HP:0012850,"Abnormal small intestinal contractions, such as spasms and intestinal paralysis related to the loss of the ability of the gut to coordinate muscular activity because of endogenous or exogenous causes.",HP:0025031,3,Definition
HP:0025076,Abnormal amplitude of the QRS complex of the electrocardiogram (EKG).,HP:0001626,0,Synonym
HP:0012793,"A kinked appearance of the brainstem, i.e., an exaggerated flexure.",HP:0000707,4,Synonym
HP:0000767,"A defect of the chest wall characterized by a depression of the sternum, giving the chest (""pectus"") a caved-in (""excavatum"") appearance.",HP:0000924,9,Synonym
HP:0410329,Hypersensitivity in form of an adverse immune reaction against gluten.,HP:0002715,2,Definition
HP:0002078,Truncal ataxia is a sign of ataxia characterized by instability of the trunk. It usually occurs during sitting.,HP:0000707,0,Synonym
HP:0000453,Absence or abnormal closure of the choana (the posterior nasal aperture).,HP:0000152,7,Synonym
HP:0032809,Neonatal electro-clinical seizure is an electrographic event occurring in neonatal period and coupled with a clinical manifestation.,HP:0000707,1,Synonym
HP:0004554,"Generalized excessive, abnormal hairiness.",HP:0001574,18,Definition
HP:0009929,An abnormality of the columella.,HP:0000152,18,Synonym
HP:0008593,Increased anterosuperior prominence of the area between the bottom of the incisura and the inner margin of the antihelix.,HP:0000598,4,Synonym
HP:0004870,An chronic form of hemolytic anemia.,HP:0001871,0,Synonym
HP:0030097,Lack of dystrophin in muscle tissue. Immunohistochemistry reveals absent dystrophin protein in the muscle biopsy.,HP:0003011,2,Synonym
HP:0010955,The presence of a dilated urinary bladder.,HP:0000119,1,Synonym
HP:0011454,"An abnormality of the malleus, an ossicle in the middle ear.",HP:0000598,1,Synonym
HP:0011853,Accumulation of serous fluid (pale yellow and transparent fluid) in the pericardial sac.,HP:0001626,2,Synonym
HP:0002221,Absence of axillary hair.,HP:0001574,11,Definition
HP:0031570,"A Number 0 Tessier cleft is a true median cleft lip with a broad columella and bifid nasal tip. The alveolar cleft is between the central incisors. The nasal septum may be thickened, duplicated, or absent. The nasal bridge is usually broad with associated orbital hypertelorism. The midline soft tissue anomaly may range from a mild broadening of the philtrum or there may be a true median cleft lip. The columella and nasal tip are typically bifid and broadened with a midline depression. The alae nasi are intact but laterally displaced. The nose appears shortened in the vertical dimension.",HP:0000152,8,Synonym
HP:0032620,An encapsulated collection of pus and necrotic material within the renal parenchyma. The destruction of renal parenchyma is associated with suppurative/neutrophil-rich inflammation and necrosis.,HP:0000119,3,Synonym
HP:0030115,Immunohistochemistry reveals reduced dysferlin protein in the muscle biopsy.,HP:0003011,3,Synonym
HP:0030897,A reduction in the length of time required for food to pass through the intestines.,HP:0025031,2,Definition
HP:0025571,A type of cataract that shows a spectacular display of multiple colours that glitters with the change of incident light like an illuminated Christmas tree.,HP:0000478,1,Synonym
HP:0005667,Separation of the odontoid process from the body of the axis.,HP:0000924,11,Synonym
HP:0500250,Abnormally increased levels of ethanolamine in circulation.,HP:0001939,4,Synonym
HP:0008504,The presence of a moderate form of sensorineural hearing impairment.,HP:0000598,1,Synonym
HP:0410189,An increase in the level of glucose-6-phosphate dehydrogenase in red blood cells.,HP:0001939,4,Synonym
HP:0011518,"Individuals affected by dichromacy possess only two types of cones, instead of three.",HP:0000478,3,Definition
HP:0031931,"Ocular flutter is an abnormal eye movement consisting of repetitive, irregular, involuntary bursts of horizontal saccades without an intersaccadic interval. It is generally superimposed on normal oculomotor behaviour and its occurrence may be favoured by various events, such as blinks, the triggering of normal saccades or optokinetic stimulation.",HP:0000478,0,Synonym
HP:0010877,"A type of strabismus in which the fixating eye is always the same one, while the other eye is constantly deviated. Monocular strabismus is to be distinguished from alternating strabismus, in which either of the eyes 'squints' at different times.",HP:0000478,0,Synonym
HP:0001639,"Hypertrophic cardiomyopathy (HCM) is defined by the presence of increased ventricular wall thickness or mass in the absence of loading conditions (hypertension, valve disease) sufficient to cause the observed abnormality.",HP:0001626,0,Synonym
HP:0032323,Episodic fever that recurs at regular intervals.,HP:0001939,9,Synonym
HP:0004540,"A confluent, generalized overgrowth of silvery blonde to gray lanugo hair at birth.",HP:0001574,9,Definition
HP:0010980,An abnormal increase in the level of lipoprotein cholesterol in the blood.,HP:0001939,5,Definition
HP:0002410,"Stenosis of the cerebral aqueduct (also known as the mesencephalic duct, aqueductus mesencephali, or aqueduct of Sylvius), which connects the third cerebral ventricle in the diencephalon to the fourth ventricle, which is between the pons and cerebellum.",HP:0000707,3,Synonym
HP:0001413,A type of cirrhosis characterized by the presence of small regenerative nodules.,HP:0025031,3,Definition
HP:0032843,A type of epileptic spasm of focal onset.,HP:0000707,0,Synonym
HP:0011386,Reduction in diameter of the internal auditory canal.,HP:0000598,0,Synonym
HP:0002808,Exaggerated anterior convexity of the thoracic vertebral column.,HP:0000924,12,Synonym
HP:0032079,"Medial degeneration of the aorta is to be used as an overarching term for any aortic surgical specimens that demonstrate one or more of the specific histopathologies mucoid extracellular matrix accumulation, elastic fiber fragmentation and/or loss, elastic fiber thinning, elastic fiber disorganization, smooth muscle cell nuclei loss, laminar medial collapse, smooth muscle cell disorganization, medial fibrosis. Grading of medial degeneration is based on the average overall severity of specific histopathologies as described, considering the worst area(s) sampled from multiple slides and aorta sections.",HP:0001626,0,Synonym
HP:0031695,An unusually severe infection by a parainfluenza virus.,HP:0002715,1,Definition
HP:0002945,Decreased height of the intervertebral disk.,HP:0000924,10,Synonym
HP:0031567,Any structural anomaly of the aortic valve leaflets.,HP:0001626,1,Synonym
HP:0008732,"Renal hypophosphatemia is defined as reduced serum phosphate (e.g., below 0.70 mmol/l) and an inappropriately high renal phosphate excretion.",HP:0001939,2,Synonym
HP:0020045,A manifest or latent ocular deviation in which one or both eyes tends to deviate nasally.,HP:0000478,0,Definition
HP:0001688,Bradycardia related to a mean resting sinus rate of less than 50 beats per minute.,HP:0001626,0,Synonym
HP:0002548,"Parkinsonism is a clinical syndrome that is a feature of a number of different diseases, including Parkinson disease itself, other neurodegenerative diseases such as progressive supranuclear palsy, and as a side-effect of some neuroleptic medications. Some but not all individuals with Parkinsonism show responsiveness to dopaminergic medication defined as a substantial reduction of amelioration of the component signs of Parkinsonism (including mainly tremor, bradykinesia, rigidity, and postural instability) upon administration of dopaminergic medication.",HP:0000707,3,Synonym
HP:0003572,A decreased concentration of citrulline in the blood.,HP:0001939,4,Definition
HP:0500244,Abnormally increased levels of ornithine in cerebrospinal fluid.,HP:0001939,7,Definition
HP:0025053,An increase in the level of N-acetyl aspartate in the brain identified by magnetic resonance spectroscopy (MRS).,HP:0000707,2,Synonym
HP:0020199,A subnormal concentration of 18-Hydroxycorticosterone level in the blood circulation.,HP:0000818,0,Definition
HP:0007429,The presence of two to five cafe-au-lait macules.,HP:0001574,19,Definition
HP:0005356,A reduced level of the complement component Factor I in circulation.,HP:0002715,5,Definition
HP:0012662,Reduced uptake of [18F]-fluorodeoxyglucose (FDG) in the parietal cortex as measured by positron emission tomography (PET) brain scan.,HP:0000707,7,Synonym
HP:0006710,Absence or underdevelopment of the clavicles (collar bones).,HP:0000924,3,Synonym
HP:0030134,Complete absence of all von Willebrand factor multimers.,HP:0001871,4,Synonym
HP:0005176,A congenital malformation of the aortic valve characterized by leaflet deformation.,HP:0001626,0,Synonym
HP:0030220,Behavior that is not in line with social norms.,HP:0000707,5,Synonym
HP:0410186,An increase in the level of glucose-6-phosphate dehydrogenase in tissue.,HP:0001939,3,Definition
HP:0008591,A type of conductive deafness with congenital onset.,HP:0000598,2,Synonym
HP:0025395,"Co-occurrence of the cystic pattern and the ground-glass pattern on pulmonary high-resolution computed tomography,",HP:0002086,6,Definition
HP:0003436,"An abnormal prolongation of the miniature endplate potentials, i.e. the postsynaptic response to transmitter released from an individual vesicle at the neuromuscular junction.",HP:0000707,0,Synonym
HP:0031324,The presence of extremely large cells with multiple nuclei. The so-called giant cells are thought to be of macrophage origin.,HP:0001626,9,Synonym
HP:0011773,Enlargement of the thyroid gland related to a singular nodule in the thyroid gland.,HP:0000818,2,Synonym
HP:3000056,An abnormality of an artery of lower lip.,HP:0001626,2,Synonym
HP:0007720,"Cornea plana is an abnormally flat shape of the cornea such that the normal protrusion of the cornea from the sclera is missing. The reduced corneal curvature can lead to hyperopia, and a hazy corneal limbus and arcus lipoides may develop at an early age.",HP:0000478,2,Definition
HP:0030098,A decreased amount of dystrophin in muscle fiber tissue.,HP:0003011,2,Synonym
HP:0031621,Intense anterior chamber flare (fibrin/plastic aqueous).,HP:0000478,0,Synonym
HP:0000532,An abnormality of the choroid and retina.,HP:0000478,2,Definition
HP:0500042,A term to describe when farsightedness is masked when the accommodative muscles are used to increase the focusing power of the eye.,HP:0000478,0,Definition
HP:0001102,"Irregular lines in the deep retina that are typically configured in a radiating fashion and emanate from the optic disc. Angioid streaks are crack-like dehiscences in abnormally thickened and calcified Bruch's membrane, resulting in atrophy of the overlying retinal pigment epithelium. They may be associated with a number of endocrine, metabolic, and connective tissue abnormalities but are frequently idiopathic.",HP:0000478,5,Synonym
HP:0031768,Fixation of an object in the area adjacent to the fovea.,HP:0000478,1,Synonym
HP:0030102,A decreased amount of alpha sarcoglycan in muscle. Immunohistochemistry reveals reduced alpha sarcoglycan protein in the muscle biopsy.,HP:0003011,2,Synonym
HP:0000774,"Reduced width of the chest from side to side, associated with a reduced distance from the sternal notch to the tip of the shoulder.",HP:0000924,13,Synonym
