HPO_ID,Sentence,Ancestor,Rank,Remarks
HP:0001709,Third-degree atrioventricular (AV) block (also referred to as complete heart block) is the complete dissociation of the atria and the ventricles. Third-degree AV block exists when more P waves than QRS complexes exist and no relationship (no conduction) exists between them.,HP:0001626,0,Synonym
HP:0500143,Decreased amount of leucine in the blood.,HP:0001939,2,Synonym
HP:0032866,"A type of focal motor status epilepticus characterized by repetitive and rapid saccades, in association with epileptic discharges.",HP:0000707,0,Synonym
HP:0100019,"A cataract which affects the layer of the lens surrounding the nucleus, i.e., the lens cortex. It is identified by its unique wedge or spoke appearance.",HP:0000478,0,Synonym
HP:0100507,"A reduced circulating concentration of folic acid, which is also known as vitamin B9.",HP:0001939,4,Definition
HP:0025416,A narrowing of the vagina owing to scar formation.,HP:0000119,1,Synonym
HP:0008327,The presence of microscopic crystalline calcium precipitates in the form of oxalate and/or phosphate in the renal parenchyma.,HP:0000119,6,Definition
HP:0410212,An abnormally high level of blood oxygen in the cord blood.,HP:0001197,0,Synonym
HP:0011937,Underdeveloped nails of the fifth toes.,HP:0001574,5,Definition
HP:0025597,Mechanical limitation of the range of movement of the inferior oblique muscle.,HP:0000478,12,Synonym
HP:0032995,Lack of one or more of the normal pulmonary fissures.,HP:0002086,2,Definition
HP:0012048,"A kind of focal dystonia characterized by forceful contractions of the face, jaw, and/or tongue causing difficulty in opening and closing the mouth and often affecting chewing and speech.",HP:0000707,5,Synonym
HP:0002626,"Elongated and tortuous mesenteric veins, which comprise the inferior mesenteric vein and the superior mesenteric vein.",HP:0001626,2,Synonym
HP:0001684,"A kind of atrial septum defect arising from an enlarged foramen ovale, inadequate growth of the septum secundum, or excessive absorption of the septum primum.",HP:0001626,2,Synonym
HP:0040143,"Os odontoideum is classified into two anatomic types (orthotopic and dystopic). Os odontoideum is defined as an ossicle that consists of smooth and separate caudal portions of the odontoid process. With orthotopic os odontoideum, the ossicle moves with the anterior arch of the atlas, while the dystopic type consists of an ossicle near the basion, or one that is fused with the clivus",HP:0000924,7,Synonym
HP:0030186,Tremor that occurs during any voluntary movement. It may include visually or non-visually guided movements. Tremor during target directed movement is called intention tremor.,HP:0000707,3,Synonym
HP:0025628,An abnormally high concentration of myristoleate in the blood circulation.,HP:0001939,7,Definition
HP:0025447,Abnormal location of the insertion of a papillary muscle into the left ventricular wall.,HP:0001626,0,Synonym
HP:0032763,A type of focal autonomic seizure characterized by pupillary dilatation or contraction as the initial semiological feature.,HP:0000707,2,Synonym
HP:0012711,A delay in the process of formation and maturation of the epiphysis of one or more vertebrae.,HP:0000924,2,Synonym
HP:0002403,The patient stands with the feet placed together and balance and is asked to close his or her eyes. A loss of balance upon eye closure is a positive Romberg sign and is interpreted as indicating a deficit in proprioception.,HP:0000707,2,Synonym
HP:0000577,A form of strabismus with one or both eyes deviated outward.,HP:0000478,1,Definition
HP:0004758,Polymorphic ventricular arrhythmias of varying morphologythat do not exist under resting conditions but appear only upon physical exercise or catecholamine administration.,HP:0001626,0,Synonym
HP:0030776,An abnormal magnetic resonance tomography signal from a vertebral endplate with a low signal on T1-weighted sequences and high signal on T2-weighted sequences. Modic type I changes are thought to represent bone marrow edema and inflammation.,HP:0000924,6,Synonym
HP:0008711,The presence of non-malignant hyperplasia of the prostate.,HP:0000119,1,Synonym
HP:0032722,A type of focal tonic seizure during which awareness is fully retained throughout.,HP:0000707,0,Synonym
HP:0001776,Bilateral clubfoot deformity (see HP:0001762).,HP:0040064,5,Synonym
HP:0031777,A form of latent strabismus (heterophoria) in which the occluded eye wheel-rotates on dissociation.,HP:0000478,0,Synonym
HP:0006590,Prematurely closed sternal sutures.,HP:0000924,14,Synonym
HP:0031229,The length of the incisura from the upper to lower border is greater than that observed in the average population.,HP:0000598,19,Synonym
HP:0500153,An increased amount of arginine levels in the blood.,HP:0001939,2,Definition
HP:0005182,The presence of a bicuspid pulmonary valve.,HP:0001626,0,Synonym
HP:0008469,Dysplasia of the cervical vertebral column.,HP:0000924,6,Synonym
HP:0031634,The left common carotid artery normally originates from the aortic arch. This term refers to an origin of this artery from the main pulmonary artery.,HP:0001626,0,Synonym
HP:0025330,A limitation of the ability to direct one's gaze below the horizontal meridian.,HP:0000478,1,Definition
HP:0032989,Delayed ahcievement of the ability to roll front to back and back to front.,HP:0000707,5,Synonym
HP:0008392,A thickening of the stratum corneum in the region beneath the nails.,HP:0001574,4,Definition
HP:0012564,"Stop of growth at the epiphyseal plate the hyaline cartilage plate in the metaphysis at one or more long bones in the tibia, at an earlier than normal age, resulting in growth arrest and shortening of the involved bone.",HP:0000924,2,Synonym
HP:0020148,An abnormally elevated concentration od mead acid in the blood circulation.,HP:0001939,2,Definition
HP:0004860,"A type of megaloblastic anemia (i.e., anemia characterized by the presence of erythroblasts that are larger than normal) that improves upon the administration of thiamine.",HP:0001871,0,Synonym
HP:0500141,A decreased amount of phenylalanine in the blood.,HP:0001939,2,Synonym
HP:0011152,Typical absence seizures starting before the age of 4 years.,HP:0000707,4,Synonym
HP:0012816,A predominantly right ventricular variant of isolated noncompaction cardiomyopathy.,HP:0001626,0,Synonym
HP:0007731,Abnormal development of the choroid and retina.,HP:0000478,3,Definition
HP:0001474,Increased density of the bony tissue of the scapula.,HP:0000924,7,Synonym
HP:0410352,An abnormal increase in the concentration of complex N-glycans on glycoproteins.,HP:0001939,5,Definition
HP:0025627,An abnormally high concentration of octadecanoate in the blood circulation. Octadecanoate is a fatty acid anion 18:0 that is the conjugate base of octadecanoic acid (stearic acid).,HP:0001939,1,Synonym
HP:0032714,A focal bilateral motor seizure characterized by impairment of awareness at some point during the seizure.,HP:0000707,2,Synonym
HP:0032284,Ultra-low vision but with retained ability to identify a moving object (typically hand motion at distance of 30 cm).,HP:0000478,2,Definition
HP:0010550,Severe or complete weakness of both lower extremities with sparing of the upper extremities.,HP:0000707,8,Synonym
HP:0001655,"Failure of the foramen ovale to seal postnatally, leaving a potential conduit between the left and right cardiac atria.",HP:0001626,1,Synonym
HP:0010868,A type of dyssynergia affecting eye movements and characterized by the inability to smoothly follow a visual target across the visual field.,HP:0000707,3,Synonym
HP:0032692,A focal cognitive seizure characterized by forced thinking as the initial semiological manifestation.,HP:0000707,4,Synonym
HP:0008707,Congenital absence of the scrotum.,HP:0000119,1,Synonym
HP:0004388,A colon of abnormally small caliber.,HP:0025031,4,Definition
HP:0002740,"Increased susceptibility to infections with Escherichia coli, as manifested by recurrent episodes of infection with this agent.",HP:0002715,3,Definition
HP:0032665,"A type of focal motor status epilepticus characterized by repeated motor, typically clonic events repeatedly affecting the same segments of the body with spread of clonic movements through contiguous body parts unilaterally, and repeating over a sufficiently prolonged period to reach a diagnosis of status epilepticus.",HP:0000707,0,Synonym
HP:0005608,"The presence of a bilobed gallbladder, related to a duplication of the gallbladder primordium.",HP:0025031,4,Definition
HP:0032986,"In otherwise healthy smokers, characteristic so called smoker-inclusion can be found within the macrophages in the bronchoalveolar fluid. These blue/ black/ round/ oval cytoplasmic inclusions consist of pigmented lipid deposits.",HP:0002086,0,Synonym
HP:0008577,"Underdevelopment of the helix that either affects the entire helix, or is localized.",HP:0000598,13,Synonym
HP:0012847,"Epilepsia partialis continua (also called Kojevnikov's or Kozhevnikov's epilepsia) is a type of focal motor status epilepticus characterized by repeated stereotyped simple motor manifestations such as jerks, typically of a limb or the face, recurring every few seconds or minutes for extended periods (days or years).",HP:0000707,0,Synonym
HP:0007899,Failure of attachment of the retina during development.,HP:0000478,2,Definition
HP:0025346,Elevated concentration of beta-2-microglobulin in the blood.,HP:0001939,8,Definition
HP:0012646,A testis that is located at the upper scrotum or lower inguinal canal and that can be made to descend completely into the scrotum without resistance by manual reduction but returns to its original position by the cremasteric reflex.,HP:0000119,0,Synonym
HP:0032963,A renal cyst characterized by epithelium lined space (squamous/columnar) with septations.,HP:0000119,4,Synonym
HP:0008659,The presence of many cysts in the medulla of the kidney.,HP:0000119,4,Definition
HP:0410213,An abnormally low level of blood oxygen in the cord blood.,HP:0001197,0,Synonym
HP:0002218,Hypopigmented hair that appears silver-gray.,HP:0001574,9,Definition
HP:0032394,"Subcortical heterotopia extending along the mesial aspect of the lateral ventricles, with direct connection to mesial polymicrogyria-like cortex at the anterior and posterior limits of the heterotopia.",HP:0000707,4,Synonym
HP:0032691,A focal cognitive seizure characterized by dyscalculia / acalculia as the initial semiological manifestation.,HP:0000707,5,Synonym
HP:0032762,A type of focal autonomic seizure characterized by changes of the skin as the initial semiological feature.,HP:0000707,1,Synonym
HP:0040334,Chronic rhinitis accompanied by pus formation.,HP:0000152,17,Synonym
HP:0003563,An decreased concentration of low-density lipoprotein cholesterol in the blood.,HP:0001939,4,Synonym
HP:0100884,A scoliosis which is the results of a difference in leg length (which might be due to hemihypertrophy or hemihypotrophy of a leg) and the resulting tilting of the pelvis. If untreated this will lead to the development of scoliosis over time.,HP:0000924,0,Synonym
HP:0002290,Circumscribed depigmentation of the hair of the head or the eyelashes.,HP:0001574,8,Definition
HP:0011455,Aplasia of the malleus.,HP:0000598,2,Synonym
HP:0012304,Underdevelopment of the arch of aorta.,HP:0001626,0,Synonym
HP:0011179,EEG dominated by diffuse beta-waves (>13 Hz).,HP:0000707,2,Synonym
HP:0010828,Intermittent clonic or tonic contraction of muscles supplied by facial nerve. Muscles are relaxed in between contractions.,HP:0000707,6,Synonym
HP:0007570,"Hyperkeratosis lenticularis perstans (HLP), also known as Flegel disease, is a keratinization abnormality characterized by small, asymptomatic erythematous papules that leave characteristic punctate bleeding when they become detached. The lesions generally occur symmetrically along the top of the foot and on the legs, appearing more rarely on the arms, forearms, palms, and soles, and even on the oral mucosa.",HP:0001574,9,Definition
HP:0011143,A type of age-related cataract that primarily affects the cortex of the lens.,HP:0000478,0,Synonym
HP:0001034,A hyperpigmented circumscribed area of change in normal skin color without elevation or depression of any size.,HP:0001574,7,Definition
HP:0032390,Heterotopia that forms a continuous wavy line along the ventricular wall.,HP:0000707,11,Synonym
HP:0011394,Underdevelopment of the vestibular nerve.,HP:0000598,2,Synonym
HP:0032737,Focal emotional seizure with paranoia is characterized by the presence of paranoia as an expressed or observed emotion at the outset of the seizure.,HP:0000707,2,Synonym
HP:0030465,No detectable response to the light-adapted 3.0 ERG (single-flash cone response). This type of ERG measures responses of the cone system; a-waves arise from cone photoreceptors and cone off-bipolar cells; the b-wave comes from On- and Off-cone bipolar cells.,HP:0000478,2,Definition
HP:0004132,An abnormal indentation of the skin in the region of the nasal tip.,HP:0000152,8,Synonym
HP:0032257,"Histoplasmosis infection involving multiple sites of the body. Disseminated histoplasmosis can involve various organs, including reticuloendothelial organs, gastrointestinal tract, adrenal glands, central nervous system, endovascular structures, kidney, and skin. It typically presents with systemic symptoms like fever, generalized fatigue, night sweats, weight loss, and the symptoms related to the specific organ involved. Severe disseminated disease can manifest as septic shock, multi organ failure, and ARDS.",HP:0002715,3,Synonym
HP:0010739,"Osteopoikilosis is a benign, asymptomatic sclerotic dysplasia of the bones. It affects both male and female and may be seen at any age. Radiographically sclerotic circular or ovoid lesions are usually symmetrically distributed in a periarticular location. Lesions can increase or decrease in size and number in serial radiographs or even disappear and do not have increased bone radiotracer uptake.",HP:0000924,3,Synonym
HP:0001647,"The presence of an aortic valve with two instead of the normal three cusps (flaps). Bicuspid aortic valvue is a malformation of a commissure (small space between the attachment of each cusp to the aortic wall) and the adjacent parts of the two corresponding cusps forming a raphe (the fused area of the two underdeveloped cusps turning into a malformed commissure between both cusps; the raphe is a fibrous ridge that extends from the commissure to the free edge of the two underdeveloped, conjoint cusps).",HP:0001626,0,Synonym
HP:0000911,"Abnormally flat configuration of the glenoid fossa, also known as the glenoid cavity, which is the articular surface of the scapula that articulates with the head of the humerus.",HP:0000924,11,Synonym
HP:0032586,Increased numbers of plasma cells in the interstitial tissues of the kidney.,HP:0000119,10,Synonym
HP:0010833,Spontaneous pain is a kind of neuropathic pain which occurs without an identifiable trigger.,HP:0000707,0,Synonym
HP:0500142,A decreased amount of lysine in the blood.,HP:0001939,4,Synonym
HP:0012855,Increased pigmentation (skin color) of the scrotum.,HP:0000119,3,Synonym
HP:0032668,A type of myoclonic status epilepticus in the absence of coma.,HP:0000707,1,Synonym
HP:0025595,"Reduced ocular movement of the superior oblique muscle which improves on testing ductions, typically associated with neurogenic palsy.",HP:0000478,1,Definition
HP:0031741,"Reduced ocular movement by the inferior oblique muscle which improves on testing ductions, typically associated with neurogenic palsy.",HP:0000478,1,Definition
HP:0012856,Anomaly of the folded ridges (wrinkles) of skin of the scrotum.,HP:0000119,2,Synonym
HP:0010921,"A 'coral-like' pattern of opacity in the lens of the eye. That is, a cataract with an irregular, stellate form.",HP:0000478,0,Synonym
HP:0011867,An anomaly of the ilium ala. This is the large expanded portion of the ilum which bounds the greater pelvis laterally.,HP:0000924,8,Synonym
HP:0000071,"The presence of a stenotic, i.e., constricted ureter.",HP:0000119,0,Synonym
HP:0032585,Increased numbers of eosinophils in the interstitial tissues of the kidney.,HP:0000119,10,Synonym
HP:0011683,Any ventricular septal defect (VSD) that is small enough to restrict flow across it such that a pressure gradient exists between the two sides of the VSD.,HP:0001626,0,Synonym
HP:0008655,Aplasia or developmental hypoplasia of the fallopian tube.,HP:0000119,5,Definition
HP:0500203,Abnormally increased levels of arginine in cerebrospinal fluid.,HP:0001939,4,Definition
HP:0031753,Decreased strength of the medial rectus muscle.,HP:0000478,10,Synonym
HP:0010561,An abnormally wavy surface or edge of the ribs.,HP:0000924,17,Synonym
HP:0011120,Nasal ridge curving posteriorly to an imaginary line that connects the nasal root and tip.,HP:0000152,5,Synonym
HP:0030187,Nodding movement of the head or body.,HP:0000707,4,Synonym
HP:0000381,"Stapes ankylosis refers to congenital or acquired fixation of the stapes (the stirrup-shaped small bone or ossicle in the middle ear), which is associated with conductive hearing resulting from impairment of the sound-conduction mechanism (the external auditory canal, tympanic membrane, and/or middle-ear ossicles).",HP:0000598,0,Synonym
HP:0003246,Increased size of the ridge of tissue that extends along the midline of the scrotum.,HP:0000119,2,Synonym
HP:0000090,Presence of cysts at the corticomedullary junction of the kidney in combination with tubulointerstitial fibrosis.,HP:0000119,3,Synonym
HP:0025446,"A congenital malformation in which one or both of the papillary muscles (posteromedial or anterolateral) insert directly (that is, without interpositioned chordae tendineae) into the anterior mitral leaflet.",HP:0001626,3,Synonym
HP:0000576,A scotoma (area of diminished vision within the visual field) located between the central point of fixation and the blind spot with a roughly horizontal oval shape.,HP:0000478,0,Definition
HP:0007207,Generalized-onset tonic-clonic seizures that are provoked by flashing or flickering light.,HP:0000707,2,Synonym
HP:0100779,A rare birth defect in women where the urethra and vagina both open into a common channel.,HP:0000119,1,Synonym
HP:0010763,Insertion of the posterior columella below the nasal base.,HP:0000152,7,Synonym
HP:0030711,Distention of the vagina caused by accumulation of fluid due to congenital vaginal obstruction.,HP:0000119,1,Synonym
HP:0011456,Aplasia of the stapes.,HP:0000598,2,Synonym
HP:0012818,Noncompaction cardiomyopathy that affects both ventricles.,HP:0001626,0,Synonym
HP:0004851,"A type of megaloblastic anemia (i.e., anemia characterized by the presence of erythroblasts that are larger than normal) that improves upon the administration of folate.",HP:0001871,0,Synonym
HP:0000894,Reduced length of the clavicles.,HP:0000924,7,Synonym
HP:0010869,A type of dyssynergy characterized by the lack of the ability to smoothly perform the elements of a voluntary movement in the appropriate order and speed.,HP:0000707,1,Synonym
HP:0012890,Posterior malposition of the anus.,HP:0025031,18,Definition
HP:0100801,Aplasia of the pancreas.,HP:0025031,4,Definition
HP:0000493,"An abnormality of the fovea centralis, the central area of the macula that mediates central, high resolution vision and contains the largest concentration of cone cells in the retina.",HP:0000478,0,Definition
HP:0000543,A pale yellow discoloration of the optic disk (the area of the optic nerve head in the retina). The optic disc normally has a pinkish hue with a central yellowish depression.,HP:0000478,0,Synonym
HP:0011494,Generalized reduced transparency of the stroma of the cornea.,HP:0000478,1,Synonym
HP:0012071,"Any deviation from the normal concentration in the blood circulation of acylcarnitine, which is produced by reversible esterification of the 3-hydroxyl group of carnitine.",HP:0001939,0,Definition
HP:0011832,Decrease in width of the nasal tip.,HP:0000152,8,Synonym
HP:0003217,An increased concentration of glutamine in the blood.,HP:0001939,3,Definition
HP:0030048,Colpocephaly is an anatomic finding in the brain manifested by occipital horns that are disproportionately enlarged in comparison with other parts of the lateral ventricles.,HP:0000707,2,Synonym
HP:0032754,A focal sensory seizure during which awareness is retained throughout the seizure.,HP:0000707,1,Synonym
HP:0000003,"Multicystic dysplasia of the kidney is characterized by multiple cysts of varying size in the kidney and the absence of a normal pelvicaliceal system. The condition is associated with ureteral or ureteropelvic atresia, and the affected kidney is nonfunctional.",HP:0000119,2,Synonym
HP:0004717,An abnormality of the normal developmental rotation of the kidney leading to an abnormal axial orientation of the kidney.,HP:0000119,4,Synonym
HP:0000803,Cysts of the cortex of the kidney.,HP:0000119,4,Synonym
HP:0005210,Underdevelopment of the colon.,HP:0025031,5,Definition
HP:0025417,Urethra more open or expanded than normal.,HP:0000119,1,Synonym
HP:0032418,"An abnormal concentration of an HDL subfraction, which can be determined by methods such as electrophoresis followed by densitometric determination of the areas under the peaks. Large HDL subfractions are defined as HDL1 (greater than 12 nm), HDL2b (9.7-12 nm), and HDL2a (8.8-9.69 nm). Small HDL subfractions are defined as HDL3a (8.2-8.79 nm), HDL3b (7.8-8.19 nm), and HDL3c (7.20-7.79 nm).",HP:0001939,3,Synonym
HP:0002937,Absence of one half of the vertebral body.,HP:0000924,5,Synonym
HP:0030778,An abnormal magnetic resonance tomography signal from a vertebral endplate with a low signal on T1 and T2-weighted sequences. Modic type III signals are thought to correspond to subchondral sclerosis seen on plain radiographs.,HP:0000924,5,Synonym
HP:0004749,"A type of atrial arrhythmia characterized by atrial rates of between 240 and 400 beats per minute and some degree of atrioventricular node conduction block. Typically, the ventricular rate is half the atrial rate. In the EKG; atrial flutter waves are observed as sawtooth-like atrial activity. Pathophysiologically, atrial flutter is a form of atrial reentry in which there is a premature electrical impulse creates a self-propagating circuit.",HP:0001626,0,Synonym
HP:0012871,"A varicocele is a widening of the veins along the spermatic cord, leading to enlarged, twisted veins in the scrotum, and manifested clinically by a painless testicle lump, scrotal swelling, or bulge in the scrotum.",HP:0000119,0,Synonym
HP:0011160,"A seizure characterized by taste phenomena including acidic, bitter, salty, sweet, or metallic tastes as its first clinical manifestation.",HP:0000707,5,Synonym
HP:0010480,The presence of an abnormal connection between the urethra and another organ or the skin.,HP:0000119,1,Synonym
HP:0000552,"Difficulty distinguishing between yellow and blue, possible related to dysfunction of the S photopigment.",HP:0000478,1,Synonym
HP:0033069,An increased number of IgG4+ plasma cells in the interstitial space of the kidney.,HP:0000119,8,Definition
HP:0032985,"Accumulation of inhaled, nondigestable particles in macrophages.",HP:0002086,4,Synonym
HP:0000648,Atrophy of the optic nerve. Optic atrophy results from the death of the retinal ganglion cell axons that comprise the optic nerve and manifesting as a pale optic nerve on fundoscopy.,HP:0000478,0,Synonym
HP:0410364,An abnormal decrease in the concentration of monosialylated core 1 O-glycans on glycoproteins.,HP:0001939,5,Synonym
HP:0030154,Rupture of the wall of the gallbladder.,HP:0025031,4,Definition
HP:0002247,"A developmental defect resulting in complete obliteration of the duodenal lumen, that is, an abnormal closure of the duodenum.",HP:0025031,3,Definition
HP:0008465,A developmental defect characterized by agenesis of one or more vertebral bodies.,HP:0000924,3,Synonym
HP:0007929,Separation of the inner layers of the retina (neural retina) from the pigment epithelium occuring near the outer limit (periphery) of the retina.,HP:0000478,2,Definition
HP:0011831,Nasal tip positioned to one side of the midline.,HP:0000152,4,Synonym
HP:0007098,Episodes of choreoathetosis that can occur following triggers such as quick voluntary movements.,HP:0000707,3,Synonym
HP:0002445,"Paralysis of all four limbs, and trunk of the body below the level of an associated injury to the spinal cord. The etiology of quadriplegia is similar to that of paraplegia except that the lesion is in the cervical spinal cord rather than in the thoracic or lumbar segments of the spinal cord.",HP:0000707,1,Synonym
HP:0003175,"Underdevelopment of the ischium, which forms the lower and back part of the hip bone.",HP:0000924,4,Synonym
HP:0008002,Abnormality of macular or foveal pigmentation.,HP:0000478,0,Definition
HP:0008428,Schisis (cleft or cleavage) of vertebral bodies.,HP:0000924,9,Synonym
HP:0010317,Absence of the scapulae.,HP:0000924,5,Synonym
HP:0007688,Absence of the combined rod-and-cone response on electroretinogram.,HP:0000478,1,Definition
HP:0010445,"An ostium primum atrial septal defect is located in the most anterior and inferior aspect of the atrial septum. The ostium primum refers to an anterior and inferior opening (ostium) within the septum primum, which divides the rudimentary atrium during fetal development. The ostium primum is normally sealed by fusion of the superior and inferior endocardial cushions around 5 weeks' gestation. Ostium primum defects result from a failure of the fusion of the embryologic endocardial cushion and septum primum.",HP:0001626,2,Synonym
HP:0032669,A type of myoclonic status epilepticus in the presence of coma.,HP:0000707,1,Synonym
HP:0002153,An abnormally increased potassium concentration in the blood.,HP:0001939,3,Definition
HP:0032787,A focal sensory seizure in which awareness is partially or fully impaired at some point during the seizure.,HP:0000707,3,Synonym
HP:0007413,Naevus flammeus localised in the skin of the forehead.,HP:0001574,4,Definition
HP:0031291,Ichthyosis follicularis is characterized by widespread non inflammatory thorn-like follicular projections. Dyskeratotic papules are most pronounced over the extensor extremities and scalp and are symmetrically distributed.,HP:0001574,22,Definition
HP:0007814,"Mottling (spots or blotches with different shades) of the retinal pigment epithelium, i.e., localized or generalized fundal pigment granularity associated with processes at the level of the retinal pigment epithelium.",HP:0000478,0,Synonym
HP:0002301,"Paralysis (complete loss of muscle function) in the arm, leg, and in some cases the face on one side of the body.",HP:0000707,5,Synonym
HP:0002786,"Weakness of the cartilage in the trachea and the bronchi, resulting in a floppy (non-rigid) airway. Affected persons may have difficulties to maintain patency of the airways.",HP:0002086,0,Synonym
HP:0032027,"Yellow, white or greyish lesions in the retina that are well-defined/distinct, individual and mostly uniform in size.",HP:0000478,2,Synonym
HP:0030671,"Any anomaly of the ring of fibrous tissue that surrounds the optic nerve at its entrance at the apex of the orbit. The common tendinous ring, also known as the annulus of Zinn or annular tendon, is the origin for five of the seven extraocular muscles.",HP:0000152,10,Synonym
HP:0410147,"Infiltration of eosinophils in the stomach mucosa, that is diagnosed by an upper endoscopy and microscopy that shows more than 20 eosinophils per high-power field in association with peripheral eosinophilia and the absence of secondary cause of eosinophilia.",HP:0025031,1,Definition
HP:0410360,An abnormal increase in the concentration of core 1 O-glycans on glycoproteins.,HP:0001939,6,Synonym
HP:0005295,"Pseudocoarctation is a congenital anomaly of kinking, or buckling, of the aorta without a pressure gradient across the lesion. It is characterized by elongation and kinking of the aorta at the level of the ligamentum arteriosum.",HP:0001626,0,Synonym
HP:0011246,Decreased protrusion of the superior crus relative to the prominence of a normal antihelix stem.,HP:0000598,2,Synonym
HP:0003796,"Irregularity of the iliac crest, which is the superior border of the wing of the ilium.",HP:0000924,15,Synonym
HP:0002346,"An unintentional, oscillating to-and-fro muscle movement affecting head movement.",HP:0000707,5,Synonym
HP:0010910,An increased concentration of valine in the blood.,HP:0001939,5,Synonym
HP:0011178,EEG dominated by diffuse alpha-waves (8-13Hz).,HP:0000707,1,Synonym
HP:0011164,"A sensation consistent with involvement of the autonomic nervous system, including cardiovascular, gastrointestinal, sudomotor, vasomotor and thermoregulatory functions.",HP:0000707,1,Synonym
HP:0000492,An abnormality of the eyelids.,HP:0000152,12,Synonym
HP:0100015,"The presence of a supernumerary, i.e. third, crus of the helix in the helix, arising at or above the normal bifurcation of the antihelix.",HP:0000598,13,Synonym
