HPO_ID,Sentence,Ancestor,Rank,Remarks
HP:0032973,Abnormal type or counts of nucleated immune cells and acellular components in bronchoalveolar lavage (BAL) fluid. BAL us performed with a fiberoptic bronchoscope in the wedged position within a selected bronchopulmonary segment. BAL is commonly used to inform the differential diagnosis of interstitial lung disease or to monitor therapeutic interventions.,HP:0002086,1,Synonym
HP:0000377,"An abnormality of the pinna, which is also referred to as the auricle or external ear.",HP:0000598,0,Synonym
HP:0032240,An increased concentration of E selectin in the blood circulation.,HP:0001939,7,Definition
HP:0008993,An abnormal increase in the amount of intraabdominal fat tissue.,HP:0003549,6,Definition
HP:0001376,A reduction in the freedom of movement of one or more joints.,HP:0000924,3,Synonym
HP:0002193,Individuals with Pseudobulbar signs often also demonstrate abnormal behavioral symptoms such as inappropriate emotional outbursts of uncontrolled laughter or weeping etc.,HP:0000707,5,Synonym
HP:0500181,An increased amount of taurine in the blood.,HP:0001939,3,Definition
HP:0012276,"Inflammation of the flexor digitorum tendon, often associated with the Kanavel signs: (i) finger held in slight flexion, (ii) fusiform swelling, (iii) tenderness along the flexor tendon sheath, and (iv) pain with passive extension of the digit.",HP:0000924,13,Synonym
HP:0003809,An abnormally reduced amount of adipose tissue in the thoracic cavity.,HP:0003549,10,Definition
HP:0005510,A transient reduction in the number of erythroblasts in the circulation.,HP:0001871,0,Synonym
HP:0011314,An abnormality of size or shape of the long bones.,HP:0000924,5,Synonym
HP:0031279,An abnormal response to the gonadotropin-releasing hormone (GnRH) stimulation test. This test typically involves intravenous administration of GnRH followed by repeated blood sampling at various time points to measure the levels of luteinizing hormone (LH) and follicle-stimulating hormone (FSH).,HP:0000818,1,Definition
HP:0003573,Increased concentration of total (conjugated and unconjugated) bilirubin in the blood.,HP:0001939,2,Synonym
HP:0032169,A type of infection that is regarded as a sign of a pathological susceptibility to infection because of unusual severity or intensity of the infection.,HP:0002715,0,Definition
HP:0002104,Lack of breathing with no movement of the respiratory muscles and no exchange of air in the lungs. This term refers to a disposition to have recurrent episodes of apnea rather than to a single event.,HP:0002086,0,Synonym
HP:0031970,Any deviation from the normal concentration of urea nitrogen in the blood.,HP:0001939,7,Synonym
HP:0002558,Presence of more than two nipples.,HP:0000769,3,Definition
HP:0031686,An abnormally elevated amount of alpha1-antitrypsin in the feces.,HP:0025031,2,Definition
HP:0011499,Abnormal dilatation of the iris.,HP:0000478,1,Definition
HP:0100695,Excess deposit and expansion of adipose tissue in an unusual pattern which cannot be lost through diet and exercise .,HP:0003549,10,Definition
HP:0000568,A developmental anomaly characterized by abnormal smallness of one or both eyes.,HP:0000478,3,Synonym
HP:0001769,"A foot for which the measured width is above the 95th centile for age; or, a foot that appears disproportionately wide for its length.",HP:0040064,4,Synonym
HP:0009926,"Abnormally increased lacrimation, that is, excessive tearing (watering eye).",HP:0000478,0,Synonym
HP:0500182,A decreased amount of taurine in the blood.,HP:0001939,2,Definition
HP:0005537,Average platelet volume below the lower limit of the normal reference interval.,HP:0001871,2,Synonym
HP:0011362,An abnormal amount of hair.,HP:0001574,10,Definition
HP:0011809,A type of myotonia that worsens with repeated muscle contractions.,HP:0003011,1,Synonym
HP:0008242,A state of renal tubular unresponsiveness or resistance to the action of aldosterone.,HP:0000818,0,Definition
HP:0031928,A type of rosette in which a halo of cells surrounds an empty lumen.,HP:0025354,2,Definition
HP:0012767,A deviation from normal size of the placenta.,HP:0001197,1,Synonym
HP:0025323,An anomaly of arterial function.,HP:0001626,2,Synonym
HP:0031793,An increased concentration of leptin in the blood.,HP:0000818,3,Synonym
HP:0003715,Myofibrillar structural changes characterized by abnormal intracellular accumulation of the intermediate filament desmin and other proteins.,HP:0003011,4,Synonym
HP:0000525,"An abnormality of the iris, which is the pigmented muscular tissue between the cornea and the lens, that is perforated by an opening called the pupil.",HP:0000478,0,Synonym
HP:0006510,"An anomaly that is characterized progressive airflow obstruction that is only partly reversible, inflammation in the airways, and systemic effects or comorbities.",HP:0002086,1,Synonym
HP:0025518,"An abnormality of gaze that can be observed following an acute supranuclear cerebral lesion (e.g., stroke) that is characterized by an acute inability to direct gaze contralateral to the side of the lesion and is accompanied by a tendency for tonic deviation of the eyes toward the side of the lesion.",HP:0000478,0,Definition
HP:0004446,The presence of erythrocytes with a mouth-shaped (stoma) area of central pallor on peripheral blood smear.,HP:0001871,1,Synonym
HP:0012899,Difficulty releasing one's grip associated with prolonged first handgrip relaxation times.,HP:0003011,1,Synonym
HP:0010860,A kind of breech presentation in which the hips are flexed and the knees are flexed.,HP:0001197,2,Synonym
HP:0002878,A severe form of respiratory insufficiency characterized by inadequate gas exchange such that the levels of oxygen or carbon dioxide cannot be maintained within normal limits.,HP:0002086,0,Synonym
HP:0001981,The presence of an abnormal number of fragmented red blood cells (schistocytes) in the blood.,HP:0001871,0,Synonym
HP:0002757,The repeated occurrence of bone fractures (implying an abnormally increased tendency for fracture).,HP:0000924,2,Synonym
HP:0006921,Stiffness (a condition in which muscles cannot be moved quickly without accompanying pain or spasm) of the axial musculature.,HP:0003011,0,Definition
HP:0002463,"Language impairment is a deficit in comprehension or production of language that includes reduced vocabulary, limited sentence structure or impairments in written or spoken communication. Language abilities are substantially and quantifiably below age expectations.",HP:0000707,3,Synonym
HP:0002516,An increase of the pressure inside the cranium (skull) and thereby in the brain tissue and cerebrospinal fluid.,HP:0000707,2,Synonym
HP:0031689,"The presence of micro-megakaryocytes, hypo-lobed, or non-lobed nuclei in megakaryocytes of all sizes and multiple, widely-separated nuclei.",HP:0001871,0,Synonym
HP:0031854,"A type of heterotaxy where some paired structures on opposite sides of the left-right axis of the body are symmetrical mirror images of each other, and have the morphology of the normal left-sided structures.",HP:0001507,0,Synonym
HP:0011675,Any cardiac rhythm other than the normal sinus rhythm. Such a rhythm may be either of sinus or ectopic origin and either regular or irregular. An arrhythmia may be due to a disturbance in impulse formation or conduction or both.,HP:0001626,0,Synonym
HP:0005922,Any structural anomaly of the hand.,HP:0040064,2,Synonym
HP:0031406,"Any abnormality in the series of molecular signals initiated by the binding of a cytokine to a receptor on the surface of a cell, and ending with regulation of a downstream cellular process, e.g. transcription.",HP:0002715,3,Definition
HP:0012732,An abnormality of the anus or rectum.,HP:0025031,7,Definition
HP:0032450,Detection of arsenic in the blood circulation.,HP:0001939,6,Synonym
HP:0045047,Presence of an abnormal type of hemoglobin characterized by the subsitution of a glutamic acid residue at position 7 following the initial methionine residue by a valine (the mutation causative of sickle cell disease). The mutation promotes the polymerization of the HbS under conditions of low oxygen concentration. HbS can be identified by multiple methodologies including hemoglobin electrophoresis and high-performance liquid chromatography.,HP:0001871,4,Synonym
HP:0000570,An abnormality of eye movement characterized by impairment of fast (saccadic) eye movements.,HP:0000478,1,Synonym
HP:0003240,"Abnormally elevated level of the enzyme phosphoribosyl pyrophosphatesynthetase, which catalyzes the synthesis of PP-ribose-P from ATP and ribose-5-phosphate.",HP:0001939,0,Synonym
HP:0100725,Thickening and hardening of the epidermis seen with exaggeration of normal skin lines.,HP:0001574,4,Definition
HP:0010547,"A type of paralysis in which a muscle becomes soft and yields to passive stretching, which results from loss of all or practically all peripheral motor nerves that innervated the muscle. Muscle tone is reduced and the affected muscles undergo extreme atrophy within months of the loss of innervation.",HP:0003011,0,Synonym
HP:0001460,Absence or underdevelopment of the musculature.,HP:0003011,1,Definition
HP:0010719,An abnormality of the texture of the hair.,HP:0001574,2,Definition
HP:0002133,"Status epilepticus is a type of prolonged seizure resulting either from the failure of the mechanisms responsible for seizure termination or from the initiation of mechanisms which lead to abnormally prolonged seizures (after time point t1). It is a condition that can have long-term consequences (after time point t2), including neuronal death, neuronal injury, and alteration of neuronal networks, depending on the type and duration of seizures.",HP:0000707,0,Synonym
HP:0030061,"A neoplasm arising in the neuroectoderm, the portion of the ectoderm of the early embryo that gives rise to the central and peripheral nervous systems, including some glial cells.",HP:0002664,0,Definition
HP:0031927,"The tumor cells that form the Flexner-Wintersteiner rosette circumscribe a central lumen that contains small cytoplasmic extensions of the encircling cells; however, unlike the center of the Homer Wright rosette, the central lumen does not contain the fiber-rich neuropil.",HP:0025354,2,Definition
HP:0012774,"Elevated ratio between the upper and the lower segment of the body, where the lower segment is defined as the length between the top of pubic symphysis to floor, and the upper segment is defined as the top of head to top of pubic symphysis.",HP:0001507,3,Synonym
HP:0012443,"A structural abnormality of the brain, which has as its parts the forebrain, midbrain, and hindbrain.",HP:0000707,2,Synonym
HP:0002165,Inward advance of skin over the nail plate.,HP:0001574,3,Definition
HP:0008850,"Severely slow or limited growth after birth, being four standard deviations or more below age- and sex-related norms.",HP:0001507,0,Synonym
HP:0010461,Abnormality of the male genital system.,HP:0000119,1,Definition
HP:0011440,Rhabdomyolysis induced by intake of alcohol.,HP:0003011,15,Definition
HP:0100305,Ring fibers are formed by a bundle of peripheral myofibrils which are circumferentially oriented such that they encircle the internal portion of the sarcoplasm which is normal in structure and orientation.,HP:0003011,1,Synonym
HP:0030688,An elevated concentration of glucagon in the blood circulation.,HP:0000818,1,Synonym
HP:0032043,Pain experienced with swallowing.,HP:0025031,9,Definition
HP:0004418,Inflammation of a vein associated with venous thrombosis (blood clot formation within the vein).,HP:0001871,3,Synonym
HP:0000662,Inability to see well at night or in poor light.,HP:0000478,2,Synonym
HP:0031085,"A reduced concentration of prealbumin in the blood. Prealbumin, also known as transthyretin, has a half-life in plasma of about 2 days, much shorter than that of albumin. Prealbumin is therefore more sensitive to changes in protein-energy status than albumin, and its concentration closely reflects recent dietary intake rather than overall nutritional status.",HP:0001939,0,Definition
HP:0001898,The presence of an increased mass of red blood cells in the circulation.,HP:0001871,2,Synonym
HP:0010548,"A localized myotonic contraction in a muscle in reaction to percussion (tapping with the examiner's finger, a rubber percussion hammer, or a similar object).",HP:0003011,1,Synonym
HP:0000593,"Abnormality of the anterior chamber, which is the space in the eye that is behind the cornea and in front of the iris.",HP:0000478,0,Definition
HP:0001983,A reduction in the expression of CD43 on the cell surface of lymphocytes.,HP:0002715,4,Definition
HP:0045048,"An elevated concentration in the blood of hemoglobin A2 (HbA2), which is a normal variant of hemoglobin A that consists of two alpha and two delta chains and is normally present at low levels in adults but may be increased in beta thalassemia.",HP:0001871,0,Synonym
HP:0001098,Any structural abnormality of the fundus of the eye.,HP:0000478,0,Definition
HP:0410400,"Absence of the sebaceous gland, the holocrine gland that secretes sebum into the hair follicles, or in hairless areas into ducts.",HP:0001574,7,Definition
HP:0011389,An abnormality of the function of the inner ear.,HP:0000598,1,Synonym
HP:0012770,Decreased length of the arm span (length from one end of an individual's arms measured at the fingertips to the other when raised parallel to the ground at shoulder height at a one-hundred eighty degree angle).,HP:0040064,7,Synonym
HP:0003730,"Spontaneous, repetitive electrical activity demonstrated by electromyography (EMG).",HP:0003011,4,Definition
HP:0002719,Increased susceptibility to infections.,HP:0002715,5,Definition
HP:0000360,"Tinnitus is an auditory perception that can be described as the experience of sound, in the ear or in the head, in the absence of external acoustic stimulation.",HP:0000598,0,Synonym
HP:0000622,Lack of sharpness of vision resulting in the inability to see fine detail.,HP:0000478,1,Definition
HP:0004831,"Repeated episodes of obstruction of blood flow due to an embolus, i.e., blood clot that has traveled from its point of origin within the blood stream.",HP:0001871,1,Synonym
HP:0012904,An involuntary and painless delay in the relaxation of skeletal muscle following contraction or electrical stimulation that is induced by exposure to cold.,HP:0003011,0,Definition
HP:0010651,"An abnormality of the Meninges, including any abnormality of the Dura mater, the Arachnoid mater, and the Pia mater.",HP:0000707,3,Synonym
HP:0032439,"An abnormally increased sensitivity to airborn particles. This can be diagnosed on the basis of the medical history, taking into account seasonality or a relationship to the concentration of airborn particles in the environment of the affected individual. Aerosol challenge is a gold standard of establishment of the symptom. There exist particle hypersensitivity (diesel exhaust, metals, inorganic material) vs. allergen (including pollen dander, etc) hypersensitivity. The responses are usually different and testing for allergen hypersensitivity is done in concert with serum IgE and or skin testing to the suspected allergen.",HP:0002715,1,Synonym
HP:0031836,Increased level of catalysis of the reaction: 2 superoxide + 2 H+ = O2 + hydrogen peroxide.,HP:0001939,2,Definition
HP:0000836,"An abnormality of thyroid physiology characterized by excessive secretion of the thyroid hormones thyroxine (i.e., T4) and/or 3,3',5-triiodo-L-thyronine zwitterion (i.e., triiodothyronine or T3).",HP:0000818,0,Definition
HP:0030353,A reduced level of insulin-like growth factor 1 (IGF1) in the blood circulation.,HP:0000818,2,Synonym
HP:0040236,"Increased degradation of fibrin, associated with clot instability and bleeding",HP:0001871,4,Synonym
HP:0012116,Deviation from normal concentration of albumin in the blood.,HP:0001939,6,Synonym
HP:0005938,Abnormal arrangement of the structures of the motile cilium.,HP:0002086,4,Definition
HP:0007281,"A cessation of the development of a child in the areas of motor skills, speech and language, cognitive skills, and social and/or emotional skills.",HP:0000707,4,Synonym
HP:0410291,Opposing or not responding to instructions or external stimuli.,HP:0000707,1,Synonym
HP:0031036,A decreased blood concentration of growth hormone binding protein.,HP:0001939,6,Synonym
HP:0009023,Decreased strength of the abdominal musculature.,HP:0003011,1,Definition
HP:0030685,"A reduced circulating concentration of adiponectin, a 30-kDa complement C1-related protein that is the most abundant secreted protein expressed in adipose tissue.",HP:0000818,4,Synonym
HP:0002643,Respiratory difficulty as newborn.,HP:0002086,2,Synonym
HP:0030149,"Severely decreased cardiac output with evidence of inadequate end-organ perfusion (i.e., tissue hypoxia) in the presence of adequate intravascular volume.",HP:0001626,1,Synonym
HP:0030895,An anomaly of the muscular contractions that propel food though the gastrointestinal tract.,HP:0025031,2,Definition
HP:0030207,"Breathing movements in which the chest wall moves in on inspiration and out on expiration, in reverse of the normal movements. It may be seen in children with respiratory distress of any cause, which leads to indrawing of the intercostal spaces during inspiration. Patients with chronic airways obstruction also show indrawing of the lower ribs during inspiration, due to the distorted action of a depressed and flattened diaphragm. Crush injuries of the chest, with fractured ribs and sternum, can lead to a severe degree of paradoxical breathing.",HP:0002086,0,Synonym
HP:0025502,Increased body weight with a body mass index of 25-29.9 kg per square meter.,HP:0001507,0,Synonym
HP:0011439,Rhabdomyolysis induced by anesthesia.,HP:0003011,14,Definition
HP:0011903,"Hemoglobin H (HbH) contains four beta-globin chains. It is normally not present at all in blood, but may make up about 1-40 percent of all hemoglobin in HbH disease, a subform of alpha thalassemia.",HP:0001871,0,Synonym
HP:0012900,Slowed relaxation of muscles in the face.,HP:0003011,4,Synonym
HP:0003701,A lack of strength of the proximal muscles.,HP:0003011,1,Definition
HP:0000765,"Any abnormality of the thorax (the region of the body formed by the sternum, the thoracic vertebrae and the ribs).",HP:0000924,11,Synonym
HP:0008887,A loss of adipose tissue.,HP:0003549,12,Definition
HP:0032436,Any deviation from the normal concentration of C-reactive protein in the blood circulation.,HP:0001939,7,Synonym
HP:0002421,Difficulty to maintain correct position of the head while standing or sitting.,HP:0003011,7,Definition
HP:0031661,"Any anomaly of the second heart sound (S2), which is produced by aortic (A2) and pulmonic (P2) valve closure. The A2-P2 interval normally increases with inspiration and narrows with expiration.",HP:0001626,1,Synonym
HP:0001640,Increased size of the heart.,HP:0001626,1,Synonym
HP:0012119,"Abnormally increased levels of methemoglobin in the blood. In this form of hemoglobin, there is an oxidized ferric iron (Fe +3) rather than the reduced ferrous form (Fe 2+) that is normally found in hemoglobin. Methemoglobin has a reduced affinity for oxygen, resulting in a reduced ability to release oxygen to tissues.",HP:0001871,2,Synonym
HP:0025534,A congenital lesion of the sclera characterized by unilateral patchy but extensive slate-gray or bluish discoloration of the sclera . The conjunctiva are spared.,HP:0000478,2,Synonym
HP:0000746,A belief that is pathological and is held despite evidence to the contrary.,HP:0000707,5,Synonym
HP:0030223,"Perseveration can be defined as the contextually inappropriate and unintentional repetition of a response or behavioral unit. In other words, the observed repetitiveness does not meet the demands of the situation, is not the product of deliberation, and may even unfold despite counterintention. Perseveration can therefore be differentiated from goal-directed and intentional forms of repetition, such as linguistic redundancies designed to enhance communicative or poetic impact.",HP:0000707,2,Synonym
HP:0100809,Pain or discomfort of the scalp elicited by palpation.,HP:0000152,6,Synonym
HP:0001980,Abnormal increased number of megaloblasts in the bone marrow.,HP:0001871,1,Synonym
HP:0009011,"Underdevelopment of the serratus anterior muscle, which is involved in abduction, upward Rotation, and elevation of the scapula.",HP:0003011,3,Definition
HP:0010861,A kind of breech presentation in which one or both hips are extended and one or both of the fetus' feet are pointing down and entering the birth canal.,HP:0001197,0,Synonym
HP:0005185,"A reduced ejection fraction and an enlarged left ventricle chamber, the latter by an increased resistance to filling with increased filling pressures. Systolic dysfunction is clinically associated with left ventricular failure in the presence of marked cardiomegaly.",HP:0001626,0,Synonym
HP:0012485,An anomaly of the invaginations of the surface membrane that form the open canalicular system (OCS). The OCS serve as the pathway for transport of substances into the cells and as conduits for the discharge of alpha granule products secreted during the platelet release reaction.,HP:0001871,1,Synonym
HP:0009064,Generalized degenerative changes of the fat tissue.,HP:0003549,2,Definition
HP:0025096,Unprovoked explosive pathological sneezing.,HP:0002086,5,Synonym
HP:0012773,"Decreased ratio between the upper and the lower segment of the body, where the lower segment is defined as the length between the top of pubic symphysis to floor, and the upper segment is defined as the top of head to top of pubic symphysis. Consider the term Disproportionate tall stature (HP:0001519) if tall stature is also present.",HP:0001507,0,Synonym
