HPO_ID,Sentence,Ancestor,Rank,Remarks
HP:0100858,Abnormal outpouching or sac-like dilatation in the wall of the celiac artery.,HP:0001626,0,Synonym
HP:0002936,An abnormal reduction in sensation in the distal portions of the extremities.,HP:0000707,7,Synonym
HP:0031848,"An abnormality of gait that can be observed in individuals with dystonic posture in which the individual walks with an extended trunk and flexed arms, while strutting on the toes without the heels touching the floor.",HP:0000707,6,Synonym
HP:0007158,A progressive degree of muscular rigidity (continuous contraction of muscles with constant resistance to passive movement).,HP:0000707,10,Synonym
HP:0012848,The narrowing or partial blockage of a portion of the small intestine.,HP:0025031,2,Definition
HP:0001265,Reduction of neurologic reflexes such as the knee-jerk reaction.,HP:0000707,1,Synonym
HP:0010459,"The presence of both ovarian and testicular tissues either in the same or in opposite gonads. Affected persons have ambiguous genitalia and may have 46,XX or 46,XY karyotypes or 46,XX/XY mosaicism.",HP:0000119,3,Synonym
HP:0001645,The heart suddenly and unexpectedly stops beating resulting in death within a short time period (generally within 1 h of symptom onset).,HP:0001626,0,Synonym
HP:0030952,"Multiple cream-yellow colored hypopigmented choroidal anomalies whose size is approximately one quarter to one half of that of the optic disc, and whose location tends to cluster around the optic nerve radiating towards the periphery. The pattern of the lesions is said to be similar to gunshot spatter from birdshot.",HP:0000478,2,Synonym
HP:0012469,"Infantile spasms represent a subset of ""epileptic spasms"". Infantile Spasms are epileptic spasms starting in the first year of life (infancy).",HP:0000707,1,Synonym
HP:0004461,Pits in the earlobes at the location where ears are typically pierced for earrings.,HP:0000598,0,Synonym
HP:0010867,"A type of ataxia characterized by the impairment of the ability to smoothly perform the elements of a voluntary movement in the appropriate order and speed. With dyssynergia, a voluntary movement appears broken down into its component parts.",HP:0000707,0,Synonym
HP:0011561,An atrioventricular valve that empties into both ventricles. The valve overrides the interventricular septum above a ventricular septum defect.,HP:0001626,0,Synonym
HP:0002230,Abnormally increased hair growth over much of the entire body.,HP:0001574,8,Definition
HP:0500248,Abnormally increased levels of alpha-aminobutyrate in cerebrospinal fluid.,HP:0001939,4,Definition
HP:0030018,Dminished sexual desire in female.,HP:0000119,2,Synonym
HP:0001818,The nail disease paronychia is an often-tender bacterial or fungal hand infection or foot infection where the nail and skin meet at the side or the base of a finger or toenail. The infection can start suddenly (acute paronychia) or gradually (chronic paronychia).,HP:0001574,9,Definition
HP:0031577,"The cleft of the lip is just medial to the oral commissure and extends across the cheek as a furrow. It ends as a cleft at the junction of the middle and lateral third of the lower eyelid. Microphthalmia is frequently present. The alveolar cleft is through the premolar region and extends superiorly through the orbit at the inferolateral part of the rim and floor. There is a vertical soft tissue deficiency between the lateral portion of the lip and the lower eyelid cleft. The left side of the nose shows vertical shortening, and the left alar base is displaced superiorly. Facial asymmetry secondary to the skeletal abnormality is reflected by a vertical orbital dystopia. However, bothglobes are normal, and there is no abnormality of the upper eyelids, eyebrow, forehead, or frontal hairline. The skeletal clefts vary, ranging from a narrow skeletal furrow that traverses the anterior maxillary wall as on the rightto a broad cleft of the maxilla lateral to the infraorbital foramen and maxillary sinus. This latter cleft enters the inferolateral orbital rim and floor without posterior communication with the inferior orbital fissure on the left side. Medial collapse of the lateral maxillary segments is present bilaterally, with reduction in the transverse dimensions of the maxillary arch. Manifestations of the skeletal disturbance in the sphenoid include a shortening and thickening of the lateral orbital walls in the region of the greater wing and mild asymmetric placement of the pterygoid plates relative to the midline. The right-sided pterygoid plates are smaller and closer to the midline. There is minimal asymmetry of the cranial base and calvarium.",HP:0000152,9,Synonym
HP:0100564,Triplication of the spinal cord - extremely rare.,HP:0000707,3,Synonym
HP:0004719,"An increase in amplitude of waves returned in ultrasonography of the kidney, which is generally displayed as increased brightness of the signal.",HP:0000119,5,Definition
HP:3000061,A structural abnormality of an infra-orbital nerve. The infraorbital nerve arises from the maxillary branch of the trigeminal nerve and normally traverses the orbital floor in the infraorbital canal.,HP:0000707,3,Synonym
HP:0002074,"Lipofuscin, a generic term applied to autofluorescent lipopigment, is a mixture of protein and lipid that accumulates in most aging cells, particularly those involved in high lipid turnover (e.g., the adrenal medulla) or phagocytosis of other cell types (e g., the retinal pigment epithelium or RPE; macrophage). This term pertains if there is an increase in the neuronal accumulation of lipofuscin (also known as autofluorescent lipoprotein) more than expected for the age of the patient.",HP:0000707,8,Synonym
HP:0008281,An increased concentration of ammonia in the blood with sudden onset.,HP:0001939,4,Definition
HP:0000858,Abnormally high variation in the amount of time between periods.,HP:0000119,7,Synonym
HP:0002345,"A tremor present when the limbs are active, either when outstretched in a certain position or throughout a voluntary movement.",HP:0000707,3,Synonym
HP:0011665,"Transient left ventricular apical ballooning syndrome or takotsubo cardiomyopathy is characterized by transient regional systolic dysfunction involving the left ventricular apex and/or mid-ventricle in the absence of obstructive coronary disease on coronary angiography. Patients present with an abrupt onset of angina-like chest pain, and have diffuse T-wave inversion, sometimes preceded by ST-segment elevation, and mild cardiac enzyme elevation.",HP:0001626,0,Synonym
HP:0500216,Any deviation from the normal concentration of aspartic acid in the cerebrospinal fluid.,HP:0001939,5,Definition
HP:0000058,"An anomaly of the labia, the externally visible portions of the vulva.",HP:0000119,4,Synonym
HP:0030046,A reduction in the degree of glycosylation of alpha-dystroglycan in muscle tissue.,HP:0003011,1,Synonym
HP:0011633,A congenital anomaly with complete lack of the pericardium on the lefthand side of the heart.,HP:0001626,2,Synonym
HP:0000019,Difficulty in beginning the process of urination.,HP:0000119,3,Synonym
HP:0031507,A reduction below the normal concentration of thyroxine in the blood. Thyroxine (also known as T4) is the main hormone secreted by the thyroid gland into the blood. It can be converted into the active form triiodothyronine (also known as T3).,HP:0000818,0,Synonym
HP:0008615,The presence of sensorineural deafness with late onset.,HP:0000598,2,Synonym
HP:0500106,Elevated systolic blood pressure without an elevated blood pressure.,HP:0001626,0,Synonym
HP:0025514,An abnormality of the optic nerve in which the optic nerve is large and funneled and displays a conical excavation of the optic disc. The optic disc appears dysplastic.,HP:0000478,1,Synonym
HP:0005956,Abnormal shortening of the larynx in the anteroposterior (front to back) axis.,HP:0002086,9,Definition
HP:0041246,A partial or complete breakage of the sternum.,HP:0000924,19,Synonym
HP:0004955,"Abnormal tortuous (i.e., twisted) form of arteries affecting most or all arteries.",HP:0001626,0,Synonym
HP:0031283,The presence of tufts of 8-15 hairs that appear to emerge from a single follicular orifice.,HP:0001574,12,Definition
HP:0011245,"An abnormality of the superior crus of the antihelix is the upper cartilaginous ridge arising at the bifurcation of the antihelix that ends beneath the fold of the ascending helix, and separates the concha from the triangular fossa.",HP:0000598,2,Synonym
HP:0004336,The presence of excessive redundant myelin in the peripheral nerve sheath.,HP:0000707,2,Synonym
HP:0000283,Bizygomatic (upper face) and bigonial (lower face) width greater than 2 standard deviations above the mean (objective); or an apparent increase in the width of the face (subjective).,HP:0000152,13,Synonym
HP:0002025,Abnormal narrowing of the anal opening.,HP:0025031,4,Definition
HP:0002550,Absence of facial hair.,HP:0001574,14,Definition
HP:0009709,Increased concentration of interferon alpha in the cerebrospinal fluid (CSF).,HP:0000707,4,Synonym
HP:0025561,"Anterior chamber cells with 6-15 cells in a 1 mm by 1 mm slit beam field, employing adequate light intensity and magnification on a slit lamp.",HP:0000478,1,Synonym
HP:0007565,The presence of six or more cafe-au-lait spots.,HP:0001574,18,Definition
HP:0000912,"A congenital skeletal deformity characterized by the elevation of one scapula (thus, one scapula is located superior to the other).",HP:0000924,1,Synonym
HP:0002215,Reduced number or density of axillary hair.,HP:0001574,11,Definition
HP:0012708,A decrease in the level of N-acetyl aspartate in the brain identified by magnetic resonance spectroscopy (MRS).,HP:0000707,2,Synonym
HP:0010891,A developmental growth retardation of the vertebral end plates that may lead to secondary destruction of the vertebral end plates and protrusion of the nucleus pulposus into the vertebral body (so called Schmorl's nodes as seen on x-rays).,HP:0000924,2,Synonym
HP:0030121,Western blot reveals reduced calpain-3 protein in the muscle biopsy tissue.,HP:0003011,2,Synonym
HP:0010446,A narrowing of the orifice of the tricuspid valve of the heart.,HP:0001626,0,Synonym
HP:0002825,The presence of a tail-like skin appendage located adjacent to the sacrum.,HP:0000924,15,Synonym
HP:0030849,"The examiner applies firm but persistent pressure over the liver for 10 seconds while observing the mean jugular venous pressure. Normally there is either no rise or only a transient (i.e., 2 to 3 sec) rise in mean jugular venous pressure. A sustained increase in the mean venous pressure until abdominal compression is released is abnormal and indicates impaired right heart function. This abnormal response is called hepatojugular reflux.",HP:0001626,1,Synonym
HP:0007727,Lack of transparency of the corneal epithelium.,HP:0000478,1,Synonym
HP:0011372,Absence of the inner ear due to a developmental defect.,HP:0000598,2,Synonym
HP:0025069,"Strabismus in which the angle of deviation of the squiting eye remains the same in relation to the other eye, in all directions of gaze, and whichever eye is fixing.",HP:0000478,0,Definition
HP:0002446,Proliferation of astrocytes in the area of a lesion of the central nervous system.,HP:0000707,0,Synonym
HP:0025457,CSF total protein level is below the lower limit of normal.,HP:0000707,8,Synonym
HP:0004864,A type of sideroblastic anemia that is not responsive to treatment.,HP:0001871,1,Synonym
HP:0009741,"Nephrosclerosis refers to thickening or scarring (""sclerosis"") resulting from damage to the renal arterioles, also referred to as arteriosclerosis of the kidney arteries.",HP:0000119,2,Synonym
HP:0011989,Formation of abnormal bony tissue within ligament tissue.,HP:0000924,11,Synonym
HP:0001817,Absence of a fingernail.,HP:0001574,7,Definition
HP:0030779,"Ethmocephaly is the rarest form of holoprosencephaly, which occurs due to an incomplete cleavage of the forebrain. Clinically, the disease presents with a proboscis, hypotelorism, microphthalmos and malformed ears.",HP:0000707,5,Synonym
HP:0012327,Compression of the celiac artery.,HP:0001626,0,Synonym
HP:0012560,A ratio of serum triiodothyronine (T3) to thyroxine (T4) in the blood that is lower than normal.,HP:0000818,0,Synonym
HP:0030231,An increased amount of glycogen in muscle tissue found specifically in lysosomes.,HP:0003011,4,Synonym
HP:0004463,Lack of measurable response to stimulation of auditory evoked potentials.,HP:0000707,5,Synonym
HP:0012634,Shedding of the pigment granules that normally adhere to the back of the iris into the aqueous humor.,HP:0000478,0,Synonym
HP:0031226,"An accumulation of fluid in one or more of the perinephric spaces, which consist of the subcapsular, perirenal, anterior and posterior pararenal spaces. This abnormality can be demonstrated by cross-sectional imaging, particularly computed tomography.",HP:0000119,3,Synonym
HP:0041249,A partial or complete breakage of the nose.,HP:0000152,8,Synonym
HP:0030743,Persistance of a posterior remnant of the hyaloid artery located at the optic disc.,HP:0000478,2,Synonym
HP:0030017,"Recurrent or persistent involuntary spasms of the musculature of the outer third of the vagina that interferes with vaginal penetration, and which causes personal distress.",HP:0000119,2,Synonym
HP:0000016,Inability to completely empty the urinary bladder during the process of urination.,HP:0000119,0,Synonym
HP:0500258,Abnormal amount of carbon dioxide in umbilical cord blood,HP:0001197,0,Synonym
HP:0500219,Any deviation from the normal concentration of tyrosine in the cerebrospinal fluid.,HP:0001939,4,Definition
HP:0030227,Immunohistochemistry shows accumulation of myotilin protein in the muscle biopsy.,HP:0003011,2,Synonym
HP:0011710,Block of conduction of electrical impulses along the Bundle of His or along one of its bundle branches.,HP:0001626,1,Synonym
HP:0000482,A congenital abnormality of the cornea in which the cornea and the anterior segment of the eye are smaller than normal. The horizontal diameter of the cornea does not reach 10 mm even in adulthood.,HP:0000478,1,Definition
HP:0003390,An axonal neuropathy of peripheral sensory nerves.,HP:0000707,0,Synonym
HP:0025510,"A tan, regularly bordered patch with darker macules within the lesion.",HP:0001574,12,Definition
HP:0008513,A bilateral type of conductive hearing impairment.,HP:0000598,0,Synonym
HP:0012019,Complete dislocation of the lens of the eye.,HP:0000478,0,Definition
HP:0030329,Reduced anteroposterior thickness of the retina. This phenotype can be appreciated by retinal optical coherence tomography (OCT).,HP:0000478,2,Synonym
HP:0031511,"Diagonal earlobe creases run from the lower pole of the external meatus, diagonally backwards to the edge of the lobe at approximately 45 degrees.",HP:0000598,1,Synonym
HP:0003455,Increased concentration of long-chain fatty acids in the blood circulation.,HP:0001939,3,Definition
HP:0025598,Decreased strength of the inferior oblique muscle.,HP:0000478,11,Synonym
HP:0000511,"A supranuclear gaze palsy is an inability to look in a vertical direction as a result of cerebral impairment. There is a loss of the voluntary aspect of eye movements, but, as the brainstem is still intact, all the reflex conjugate eye movements are normal.",HP:0000478,1,Definition
HP:0002070,A kind of ataxia that affects movements of the extremities.,HP:0000707,0,Synonym
HP:0032356,"An abnormal reduction in the amount of air a person can expel following maximal insipiration, with the test being performed before the administration of a bronchodilating medication.",HP:0002086,0,Synonym
HP:0032670,"Tonic status epilepticus is a type of status epilepticus characterized by focal or bilateral limb stiffening or elevation, which may be electrographically generalized or focal.",HP:0000707,1,Synonym
HP:0100775,A widening or ballooning of the dural sac surrounding the spinal cord usually at the lumbosacral level.,HP:0000707,1,Synonym
HP:0030232,Elevated glycogen content in the sarcoplasm (cytoplasm) of muscle fibers.,HP:0003011,2,Synonym
HP:0012266,A periodic beat-to-beat variation in the amplitude or shape of the T wave in an EKG.,HP:0001626,0,Synonym
HP:0009742,Shoulder joint stiffness is a perceived sensation of tightness in shoulders when attempting to move them after a period of inactivity.,HP:0000924,16,Synonym
HP:0011176,An EEG with constitutional variants contains waves that are rare or unusual but not generally pathologic.,HP:0000707,4,Synonym
HP:0004780,"Excessive, increased hair growth located in the elbow region.",HP:0001574,17,Definition
HP:0410277,"A sternal pit is a small indentation or dimple in the skin overlying the sternum of the chest. In some cases, the skin defect can be linear, extending several inches over the sternum.",HP:0000924,16,Synonym
HP:0003798,"Nemaline rods are abnormal bodies that can occur in skeletal muscle fibers. The rods can be observed on histological analysis of muscle biopsy tissue or upon electron microscopy, where they appear either as extensions of sarcomeric Z-lines, in random array without obvious attachment to Z-lines (often in areas devoid of sarcomeres) or in large clusters localized at the sarcolemma or intermyofibrillar spaces.",HP:0003011,1,Synonym
HP:0030906,"A type of primitive reflex that is elicited by lightly touching or tapping on the lips with an object such as a tongue blade, reflex hammer, or the examiner's finger. At times the reflex is obtained merely by approaching the lips with an object. A positive suck reflex consists of sucking movements by the lips when they are stroked or touched.",HP:0000707,2,Synonym
HP:0006959,"Proximal spinal muscular atrophy, i.e., muscular weakness and atrophy related to loss of the motor neurons of the spinal cord and brainstem.",HP:0003011,0,Synonym
HP:0011586,Congenital malformation of the ventral wall with partial or total evisceration of the heart outside the thoracic cavity and displacement partially into the abdominal cavity.,HP:0001626,4,Synonym
HP:0011248,Positioning of the antitragus at an angle perpendicular to the plane of the ear (oriented away from the plane of the ear).,HP:0000598,0,Synonym
HP:0002033,"An inadequate sucking reflex, resulting in the difficult of newborns to be breast-fed.",HP:0025031,6,Definition
HP:0006990,A type of gliosis that occurs in the vicinity of injured neurons.,HP:0000707,2,Synonym
HP:0032538,"A groove or crease on the shins (pretibial, i.e., over the shin bone). Pretibial creases may be obvious at birth and may range from 3 cm to over 15 cm in length and lenghten as the limb grows. They appear as an elongated dimple because of the attachment of skin to underlying tissue (e.g., to the tibia). The dimple or crease grows in proportion to the growth of the leg.",HP:0001574,11,Definition
HP:0410351,An abnormal concentration of complex N-glycans on glycoproteins.,HP:0001939,5,Definition
HP:0011997,Abnormally increased level of blood lactate following a meal.,HP:0001939,0,Synonym
HP:0025106,"A variant of port-wine stain characterized by a pale red or even pink tone, in contrast to the darker hue of the port-wine stain. By analogy with the term port-wine stain, this variant rose-wine stain, or nevus roseus. Nevus roseus, however, cannot be definitely diagnosed until adulthood as port-wine stains are sometimes pink in children. While the natural history of port-wine stains includes hypertrophy, darkening, and nodularity, nevus roseus remains unchanged for life.",HP:0001574,13,Definition
HP:0031649,Tearing of the aortic wall generally associated with profuse internal bleeding.,HP:0001626,0,Synonym
HP:0030114,Immunohistochemistry shows complete lack of dysferlin protein in the muscle biopsy.,HP:0003011,3,Synonym
HP:0031960,A type of dystonia (abnormally increased muscular tone causing fixed abnormal postures) that affects muscles of the arms.,HP:0000707,4,Synonym
HP:0011737,Adrenal insufficiency secondary to a defect in corticotropin-releasing hormone production.,HP:0000818,0,Definition
HP:0005323,"Unilateral overgrowth of facial tissues, including muscles, bones and skin.",HP:0000152,4,Synonym
HP:0032143,"An intense sensation of burning, scalding, or tingling feeling of the tongue or other regions of the oral mucosa.",HP:0000152,2,Synonym
HP:0008150,Elevations of the levels of SGOT (serum glutamic oxaloacetic transaminase) and SGPT (serum glutamic pyruvic transaminase) that occur during infections.,HP:0025031,7,Definition
HP:0005389,"An abnormal reduction in the components of the alternative complement pathway, such as the C3 protein or its cleavage products.",HP:0002715,3,Definition
HP:0006852,The occurrence of repeated episodes of generalized muscular hypotonia.,HP:0003011,1,Synonym
HP:0012185,"Injury to the median nerve caused by its entrapment at the wrist as it traverses through the carpal tunnel. Clinically, constrictive median neuropathy is characterized by pain, paresthesia, and weakness in the median nerve distribution of the hand.",HP:0000707,4,Synonym
HP:0008775,An abnormality of the prostate.,HP:0000119,0,Synonym
HP:0012575,A structural anomaly of the nephron.,HP:0000119,3,Synonym
HP:0031300,A deviation from the normal concentration of properdin in the blood.,HP:0001939,6,Definition
HP:0008845,A type of disproportionate short stature characterized by disproportionate shortening of the medial parts of the extremities (forearm or lower leg).,HP:0001507,1,Synonym
HP:0032795,"A generalized myoclonic-tonic-clonic seizure is a type of generalized motor seizure characterised by a single or multiple jerks of limbs bilaterally, followed by tonic and clonic phases. The initial jerks can be considered to be either a brief period of clonus or myoclonus.",HP:0000707,0,Synonym
HP:0025445,Any structural anomaly of the papillary muscles of the left ventricle.,HP:0001626,2,Synonym
HP:0012300,Failure of the ureter to undergo development.,HP:0000119,3,Synonym
HP:0031575,"As in the Number 1 and Number 2 clefts, this cleft extends through the lip in the region of the typical cleft lip; however, it does not extend through the base. The cleft continues superiorly to involve the inner canthus and lower eyelid medial to the inferior lacrimal punctum, thereby disrupting the nasolacrimal system. Microphthalmia may be present. The alveolar cleft is between the lateral incisor and the canine. Absent septation between the nasal cavity and maxillary antrum, together with the distortion of the frontal process of the maxilla and lacrimal fossa, produces direct communication between the orbit, maxillary sinus, and nose. There is hypoplasia of the soft tissue margins of the cleft in the vertical dimension. This produces extreme soft tissue deficiency between the alar base and the cleft of the medial aspect of the lower eyelid. The inferior lacrimal punctum is evident at the lateral margin of the lower eyelid cleft. The lacrimal drainage system ends as an opening directly onto the cheek without communication into the nasal cavity. The globe is normal in size, but it is displaced inferiorly and laterally. The nasal septum shows the characteristic distortion seen in typical cleft lip and palate. There is absence of septation between the nasal cavity on the cleft side and the maxilla. The maxilla is hypoplastic in three dimensions, with a marked reduction in pneumatization. Superior extension of the skeletal clefting into the medial portion of the orbital floor and into the inferior orbital rim in the region of the frontal process of the maxilla allows direct communication between the orbit above and the nasomaxillary region below. There is mild narrowing of the ethmoid sinus and of the body of the sphenoid on the cleft side. The pterygoid process appears anatomically normal, but less displaced from the midline compared with that of the noncleft side. Both the orbit and the floor of the anterior cranial fossa are inferiorly displaced.",HP:0000152,9,Synonym
HP:3000023,"An abnormality of the angular artery, the terminal branch of the facial artery.",HP:0001626,3,Synonym
HP:0000575,A regional and pathological increase of the light detection threshold in any region of the visual field surrounded by a field of normal or relatively well-preserved vision.,HP:0000478,0,Definition
HP:0025349,Swelling of the margin of the cornea overlapped by the sclera.,HP:0000478,1,Definition
HP:0031601,"The presence of tall, peaked P waves in EKG lead II.",HP:0001626,0,Synonym
HP:0032721,A focal motor seizure characterized by weakness or complete paralysis of a muscle or group of muscles as the initial semiological manifestation.,HP:0000707,3,Synonym
HP:0100880,"Abnormally persistent clusters of embryonal cells, representing microscopic malformations (dysplasias) of the developing kidney.",HP:0000119,5,Synonym
HP:0410190,A decrease in the level of glucose-6-phosphate dehydrogenase in leukocytes.,HP:0001939,2,Synonym
HP:0003665,Muscular atrophy affecting the muscles of the pelvis.,HP:0003011,0,Synonym
HP:0010950,An abnormality of the fourth ventricle.,HP:0000707,4,Synonym
HP:0025373,"Interictal refers to a period of time between epileptic seizures. Electroencephalographic (EEG) patterns are important in the differential diagnosis of epilepsy, and the EEG is almost always abnormal during a seizure. Some persons with seizures may show EEG abnormalities between seizures, while others do not. In some cases, multiple interictal EEGs must be recorded before an abnormality is observed. In most cases the electrographic pattern of seizure onset is completely different from the activity recorded during interictal discharge.",HP:0000707,0,Synonym
